Timestamp, Event, Value
7,912,Accelerate,1
7,928,Accelerate,1
7,945,Accelerate,1
7,962,Accelerate,1
7,980,Accelerate,1
7,996,Accelerate,1
8,012,Accelerate,1
8,029,Accelerate,1
8,046,Accelerate,1
8,063,Accelerate,1
8,078,Accelerate,1
8,095,Accelerate,1
8,112,Accelerate,1
8,128,Accelerate,1
8,146,Accelerate,1
8,162,Accelerate,1
8,179,Accelerate,1
8,195,Accelerate,1
8,213,Accelerate,1
8,229,Accelerate,1
8,246,Accelerate,1
8,263,Accelerate,1
8,278,Accelerate,1
8,295,Accelerate,1
8,313,Accelerate,1
8,328,Accelerate,1
8,344,Accelerate,1
8,363,Turn Right,1
8,363,Accelerate,1
8,379,Turn Right,1
8,380,Accelerate,1
8,395,Turn Right,1
8,396,Accelerate,1
8,413,Turn Right,1
8,413,Accelerate,1
8,428,Turn Right,1
8,428,Accelerate,1
8,445,Turn Right,1
8,445,Accelerate,1
8,461,Turn Right,1
8,462,Accelerate,1
8,478,Turn Right,1
8,479,Accelerate,1
8,495,Turn Right,1
8,496,Accelerate,1
8,513,Turn Right,1
8,529,Turn Right,1
8,545,Turn Right,1
8,562,Turn Right,1
8,579,Turn Right,1
8,595,Turn Right,1
8,613,Turn Right,1
8,628,Turn Right,1
8,646,Turn Right,1
8,662,Turn Right,1
8,679,Turn Right,1
8,696,Turn Right,1
8,712,Turn Right,1
8,729,Turn Right,1
8,746,Turn Right,1
8,763,Turn Right,1
8,779,Turn Right,1
8,796,Turn Right,1
8,813,Turn Right,1
8,829,Turn Right,1
8,846,Turn Right,1
8,862,Turn Right,1
8,879,Turn Right,1
8,896,Bullet Fired,1
8,896,Turn Right,1
8,913,Turn Right,1
8,929,Turn Right,1
8,946,Turn Right,1
8,962,Turn Right,1
8,979,Turn Right,1
8,996,Bullet Fired,1
8,996,Turn Right,1
9,012,Turn Right,1
9,029,Turn Right,1
9,045,Turn Right,1
9,062,Turn Right,1
9,079,Turn Right,1
9,096,Bullet Fired,1
9,196,Bullet Fired,1
9,212,Enemy hit,199
9,295,Bullet Fired,1
9,362,Turn Left,1
9,379,Turn Left,1
9,396,Bullet Fired,1
9,396,Turn Left,1
9,412,Turn Left,1
9,429,Turn Left,1
9,446,Turn Left,1
9,462,Turn Left,1
9,479,Turn Left,1
9,496,Bullet Fired,1
9,497,Turn Left,1
9,512,Turn Left,1
9,529,Turn Left,1
9,545,Turn Left,1
9,563,Turn Left,1
9,578,Turn Left,1
9,595,Bullet Fired,1
9,595,Turn Left,1
9,613,Turn Left,1
9,629,Turn Left,1
9,645,Turn Left,1
9,662,Turn Left,1
9,679,Turn Left,1
9,697,Bullet Fired,1
9,796,Bullet Fired,1
9,845,Enemy hit,133
9,895,Bullet Fired,1
9,929,Turn Left,1
9,945,Turn Left,1
9,963,Turn Left,1
9,978,Turn Left,1
9,996,Bullet Fired,1
9,996,Turn Left,1
10,012,Turn Left,1
10,028,Turn Left,1
10,045,Turn Left,1
10,063,Turn Left,1
10,078,Turn Left,1
10,096,Bullet Fired,1
10,096,Turn Left,1
10,112,Turn Left,1
10,129,Turn Left,1
10,146,Turn Left,1
10,163,Turn Left,1
10,195,Bullet Fired,1
10,296,Bullet Fired,1
10,396,Bullet Fired,1
10,413,Turn Left,1
10,429,Turn Left,1
10,445,Turn Left,1
10,462,Turn Left,1
10,478,Turn Left,1
10,496,Bullet Fired,1
10,496,Turn Left,1
10,512,Turn Left,1
10,530,Turn Left,1
10,546,Turn Left,1
10,596,Bullet Fired,1
10,696,Bullet Fired,1
10,729,Accelerate,1
10,746,Accelerate,1
10,762,Accelerate,1
10,779,Accelerate,1
10,797,Bullet Fired,1
10,797,Accelerate,1
10,812,Accelerate,1
10,829,Accelerate,1
10,846,Accelerate,1
10,862,Accelerate,1
10,878,Accelerate,1
10,895,Bullet Fired,1
10,895,Accelerate,1
10,912,Accelerate,1
10,929,Accelerate,1
10,945,Accelerate,1
10,962,Accelerate,1
10,979,Accelerate,1
10,995,Bullet Missed,1
10,996,Bullet Fired,1
10,996,Accelerate,1
11,011,Bullet Missed,1
11,012,Accelerate,1
11,029,Accelerate,1
11,046,Accelerate,1
11,063,Accelerate,1
11,078,Enemy hit,1166
11,079,Accelerate,1
11,095,Bullet Missed,1
11,095,Bullet Fired,1
11,095,Accelerate,1
11,112,Turn Left,1
11,112,Accelerate,1
11,129,Turn Left,1
11,129,Accelerate,1
11,145,Bullet Missed,1
11,146,Turn Left,1
11,146,Accelerate,1
11,163,Turn Left,1
11,163,Accelerate,1
11,179,Turn Left,1
11,179,Accelerate,1
11,195,Bullet Fired,1
11,195,Turn Left,1
11,195,Accelerate,1
11,213,Turn Left,1
11,213,Accelerate,1
11,229,Turn Left,1
11,229,Accelerate,1
11,245,Turn Left,1
11,245,Accelerate,1
11,262,Turn Left,1
11,279,Turn Left,1
11,296,Bullet Fired,1
11,296,Turn Left,1
11,313,Turn Left,1
11,329,Turn Left,1
11,345,Turn Left,1
11,361,Turn Left,1
11,379,Turn Left,1
11,396,Bullet Fired,1
11,396,Turn Left,1
11,412,Turn Left,1
11,429,Turn Left,1
11,446,Enemy hit,133
11,446,Turn Left,1
11,446,Enemy killed,1
11,462,Turn Left,1
11,479,Turn Left,1
11,496,Bullet Fired,1
11,496,Accelerate,1
11,513,Accelerate,1
11,528,Accelerate,1
11,544,Accelerate,1
11,562,Accelerate,1
11,578,Accelerate,1
11,596,Bullet Fired,1
11,596,Accelerate,1
11,613,Accelerate,1
11,629,Bullet Missed,1
11,629,Accelerate,1
11,644,Bullet Missed,1
11,645,Accelerate,1
11,662,Accelerate,1
11,679,Accelerate,1
11,696,Bullet Fired,1
11,696,Accelerate,1
11,713,Turn Right,1
11,713,Accelerate,1
11,729,Turn Right,1
11,729,Accelerate,1
11,746,Turn Right,1
11,746,Accelerate,1
11,762,Turn Right,1
11,762,Accelerate,1
11,779,Turn Right,1
11,779,Accelerate,1
11,796,Bullet Fired,1
11,796,Turn Right,1
11,796,Accelerate,1
11,812,Turn Right,1
11,812,Accelerate,1
11,829,Turn Right,1
11,829,Accelerate,1
11,845,Turn Right,1
11,845,Accelerate,1
11,862,Turn Right,1
11,862,Accelerate,1
11,879,Turn Right,1
11,879,Accelerate,1
11,895,Bullet Fired,1
11,895,Turn Right,1
11,895,Accelerate,1
11,912,Turn Right,1
11,912,Accelerate,1
11,928,Turn Right,1
11,928,Accelerate,1
11,946,Turn Right,1
11,946,Accelerate,1
11,961,Turn Right,1
11,962,Accelerate,1
11,979,Turn Right,1
11,979,Accelerate,1
11,996,Bullet Fired,1
11,996,Turn Right,1
11,996,Accelerate,1
12,012,Turn Right,1
12,012,Accelerate,1
12,029,Turn Right,1
12,029,Accelerate,1
12,046,Turn Right,1
12,046,Accelerate,1
12,062,Turn Right,1
12,062,Accelerate,1
12,079,Accelerate,1
12,096,Bullet Fired,1
12,096,Accelerate,1
12,112,Accelerate,1
12,128,Accelerate,1
12,146,Accelerate,1
12,167,Accelerate,1
12,178,Accelerate,1
12,196,Bullet Fired,1
12,196,Accelerate,1
12,213,Accelerate,1
12,229,Accelerate,1
12,246,Accelerate,1
12,262,Accelerate,1
12,279,Accelerate,1
12,295,Bullet Fired,1
12,295,Accelerate,1
12,312,Accelerate,1
12,329,Accelerate,1
12,346,Accelerate,1
12,362,Accelerate,1
12,379,Accelerate,1
12,395,Bullet Fired,1
12,395,Accelerate,1
12,411,Accelerate,1
12,428,Bullet Missed,1
12,496,Bullet Fired,1
12,596,Bullet Missed,1
12,597,Bullet Fired,1
12,696,Bullet Fired,1
12,712,Turn Right,1
12,730,Turn Right,1
12,746,Turn Right,1
12,762,Turn Right,1
12,780,Turn Right,1
12,796,Bullet Fired,1
12,796,Turn Right,1
12,813,Turn Right,1
12,829,Turn Right,1
12,846,Turn Right,1
12,861,Turn Right,1
12,878,Turn Right,1
12,895,Bullet Missed,1
12,895,Bullet Missed,1
12,896,Bullet Fired,1
12,896,Turn Right,1
12,912,Turn Right,1
12,928,Turn Right,1
12,945,Bullet Missed,1
12,945,Turn Right,1
12,962,Turn Right,1
12,978,Turn Right,1
12,995,Bullet Missed,1
12,996,Bullet Fired,1
12,996,Turn Right,1
13,012,Turn Right,1
13,028,Turn Right,1
13,046,Turn Right,1
13,062,Turn Right,1
13,079,Bullet Missed,1
13,079,Bullet Missed,1
13,080,Turn Right,1
13,096,Bullet Fired,1
13,096,Turn Right,1
13,112,Turn Right,1
13,129,Turn Right,1
13,146,Turn Right,1
13,163,Turn Right,1
13,179,Bullet Missed,1
13,180,Turn Right,1
13,196,Bullet Fired,1
13,196,Turn Right,1
13,213,Turn Right,1
13,229,Turn Right,1
13,245,Bullet Missed,1
13,245,Turn Right,1
13,262,Turn Right,1
13,278,Turn Right,1
13,295,Bullet Fired,1
13,295,Turn Right,1
13,312,Turn Right,1
13,312,Accelerate,1
13,328,Bullet Missed,1
13,328,Turn Right,1
13,328,Accelerate,1
13,345,Turn Right,1
13,345,Accelerate,1
13,362,Turn Right,1
13,362,Accelerate,1
13,380,Accelerate,1
13,396,Bullet Fired,1
13,396,Accelerate,1
13,412,Bullet Missed,1
13,413,Accelerate,1
13,429,Bullet Missed,1
13,429,Accelerate,1
13,446,Bullet Missed,1
13,446,Bullet Missed,1
13,447,Accelerate,1
13,462,Accelerate,1
13,479,Bullet Missed,1
13,479,Accelerate,1
13,495,Bullet Fired,1
13,495,Accelerate,1
13,513,Bullet Missed,1
13,513,Bullet Missed,1
13,513,Bullet Missed,1
13,513,Enemy hit,99
13,514,Turn Left,1
13,514,Accelerate,1
13,529,Enemy collision,1
13,529,Damage taken,1
13,529,Enemy killed,1
13,530,Bullet Missed,1
13,530,Enemy hit,16
13,530,Turn Left,1
13,530,Accelerate,1
13,544,Bullet Missed,1
13,545,Turn Left,1
13,545,Accelerate,1
13,562,Turn Left,1
13,562,Accelerate,1
13,579,Turn Left,1
13,579,Accelerate,1
13,596,Bullet Fired,1
13,596,Turn Left,1
13,596,Accelerate,1
13,611,Turn Left,1
13,611,Accelerate,1
13,628,Bullet Missed,1
13,629,Turn Left,1
13,629,Accelerate,1
13,645,Turn Left,1
13,645,Accelerate,1
13,662,Turn Left,1
13,662,Accelerate,1
13,679,Turn Left,1
13,679,Accelerate,1
13,696,Bullet Fired,1
13,696,Turn Left,1
13,696,Accelerate,1
13,712,Bullet Missed,1
13,712,Turn Left,1
13,712,Accelerate,1
13,729,Bullet Missed,1
13,730,Turn Left,1
13,730,Accelerate,1
13,745,Turn Left,1
13,745,Accelerate,1
13,762,Turn Left,1
13,762,Accelerate,1
13,778,Bullet Missed,1
13,779,Damage taken,1
13,779,Turn Left,1
13,779,Accelerate,1
13,795,Bullet Fired,1
13,795,Turn Left,1
13,795,Accelerate,1
13,812,Turn Left,1
13,812,Accelerate,1
13,829,Turn Left,1
13,829,Accelerate,1
13,846,Bullet Missed,1
13,846,Turn Left,1
13,846,Accelerate,1
13,862,Turn Left,1
13,862,Accelerate,1
13,879,Turn Left,1
13,879,Accelerate,1
13,895,Bullet Fired,1
13,895,Turn Left,1
13,895,Accelerate,1
13,912,Turn Left,1
13,912,Accelerate,1
13,929,Turn Left,1
13,929,Accelerate,1
13,945,Turn Left,1
13,945,Accelerate,1
13,962,Turn Left,1
13,962,Accelerate,1
13,979,Bullet Missed,1
13,979,Damage taken,1
13,979,Turn Left,1
13,979,Accelerate,1
13,996,Bullet Fired,1
13,996,Turn Left,1
13,996,Accelerate,1
14,012,Turn Left,1
14,012,Accelerate,1
14,029,Turn Left,1
14,029,Accelerate,1
14,045,Turn Left,1
14,045,Accelerate,1
14,062,Turn Left,1
14,062,Accelerate,1
14,078,Turn Left,1
14,078,Accelerate,1
14,096,Bullet Fired,1
14,096,Turn Left,1
14,096,Accelerate,1
14,111,Bullet Missed,1
14,112,Turn Left,1
14,112,Accelerate,1
14,128,Turn Left,1
14,128,Accelerate,1
14,146,Bullet Missed,1
14,146,Turn Left,1
14,146,Accelerate,1
14,162,Turn Left,1
14,162,Accelerate,1
14,178,Turn Left,1
14,178,Accelerate,1
14,196,Bullet Fired,1
14,196,Turn Left,1
14,196,Accelerate,1
14,212,Bullet Missed,1
14,212,Turn Left,1
14,212,Accelerate,1
14,228,Turn Left,1
14,229,Accelerate,1
14,246,Turn Left,1
14,246,Accelerate,1
14,262,Turn Left,1
14,262,Accelerate,1
14,280,Turn Left,1
14,295,Bullet Missed,1
14,295,Bullet Fired,1
14,295,Turn Left,1
14,312,Turn Left,1
14,329,Turn Left,1
14,346,Turn Left,1
14,362,Turn Left,1
14,379,Turn Left,1
14,395,Bullet Fired,1
14,395,Turn Left,1
14,412,Turn Left,1
14,429,Turn Left,1
14,446,Turn Left,1
14,462,Turn Left,1
14,479,Turn Left,1
14,495,Bullet Fired,1
14,495,Turn Left,1
14,512,Turn Left,1
14,528,Turn Left,1
14,545,Turn Left,1
14,561,Turn Left,1
14,579,Turn Left,1
14,595,Bullet Fired,1
14,595,Turn Left,1
14,612,Turn Left,1
14,628,Turn Left,1
14,645,Turn Left,1
14,662,Bullet Missed,1
14,662,Turn Left,1
14,678,Turn Left,1
14,696,Bullet Fired,1
14,696,Turn Left,1
14,713,Turn Left,1
14,728,Turn Left,1
14,745,Turn Left,1
14,763,Turn Left,1
14,779,Turn Left,1
14,795,Bullet Fired,1
14,796,Turn Left,1
14,813,Turn Left,1
14,829,Turn Left,1
14,845,Turn Left,1
14,862,Turn Left,1
14,878,Turn Left,1
14,895,Bullet Fired,1
14,895,Turn Left,1
14,912,Turn Left,1
14,929,Turn Left,1
14,945,Turn Left,1
14,961,Turn Left,1
14,978,Turn Left,1
14,996,Bullet Fired,1
14,996,Turn Left,1
15,012,Turn Left,1
15,029,Turn Left,1
15,046,Turn Left,1
15,061,Turn Left,1
15,079,Turn Left,1
15,095,Bullet Fired,1
15,096,Turn Left,1
15,113,Turn Left,1
15,114,Accelerate,1
15,128,Turn Left,1
15,128,Accelerate,1
15,146,Turn Left,1
15,146,Accelerate,1
15,162,Turn Left,1
15,162,Accelerate,1
15,180,Accelerate,1
15,196,Bullet Fired,1
15,196,Accelerate,1
15,212,Accelerate,1
15,229,Accelerate,1
15,246,Accelerate,1
15,261,Accelerate,1
15,279,Accelerate,1
15,296,Bullet Fired,1
15,296,Accelerate,1
15,312,Accelerate,1
15,329,Enemy hit,316
15,329,Accelerate,1
15,345,Accelerate,1
15,362,Turn Right,1
15,362,Accelerate,1
15,378,Bullet Missed,1
15,379,Turn Right,1
15,379,Accelerate,1
15,395,Bullet Fired,1
15,395,Turn Right,1
15,395,Accelerate,1
15,413,Turn Right,1
15,413,Accelerate,1
15,429,Bullet Missed,1
15,429,Bullet Missed,1
15,429,Turn Right,1
15,429,Accelerate,1
15,445,Turn Right,1
15,445,Accelerate,1
15,463,Turn Right,1
15,463,Accelerate,1
15,479,Turn Right,1
15,479,Accelerate,1
15,496,Bullet Fired,1
15,496,Turn Right,1
15,496,Accelerate,1
15,512,Bullet Missed,1
15,512,Turn Right,1
15,512,Accelerate,1
15,532,Turn Right,1
15,532,Accelerate,1
15,546,Bullet Missed,1
15,546,Turn Right,1
15,546,Accelerate,1
15,562,Turn Right,1
15,562,Accelerate,1
15,578,Turn Right,1
15,578,Accelerate,1
15,596,Bullet Fired,1
15,596,Turn Right,1
15,596,Accelerate,1
15,612,Turn Right,1
15,612,Accelerate,1
15,629,Turn Right,1
15,629,Accelerate,1
15,644,Turn Right,1
15,644,Accelerate,1
15,663,Turn Right,1
15,678,Turn Right,1
15,695,Bullet Missed,1
15,696,Bullet Fired,1
15,696,Turn Right,1
15,711,Turn Right,1
15,728,Bullet Missed,1
15,729,Turn Right,1
15,745,Turn Right,1
15,762,Turn Right,1
15,779,Turn Right,1
15,796,Bullet Fired,1
15,796,Turn Right,1
15,812,Turn Right,1
15,829,Turn Right,1
15,846,Turn Right,1
15,862,Turn Right,1
15,879,Turn Right,1
15,895,Bullet Missed,1
15,895,Bullet Fired,1
15,895,Turn Right,1
15,913,Bullet Missed,1
15,913,Enemy hit,99
15,913,Turn Right,1
15,913,Enemy killed,1
15,929,Turn Right,1
15,945,Turn Right,1
15,961,Turn Right,1
15,978,Bullet Missed,1
15,979,Turn Right,1
15,996,Bullet Fired,1
15,996,Turn Right,1
16,012,Turn Right,1
16,028,Bullet Missed,1
16,028,Turn Right,1
16,045,Turn Right,1
16,062,Bullet Missed,1
16,062,Bullet Missed,1
16,063,Turn Right,1
16,079,Bullet Missed,1
16,079,Turn Right,1
16,096,Bullet Fired,1
16,097,Turn Right,1
16,112,Turn Right,1
16,128,Turn Right,1
16,145,Turn Right,1
16,162,Turn Right,1
16,178,Turn Right,1
16,195,Bullet Fired,1
16,195,Turn Right,1
16,212,Turn Right,1
16,228,Turn Right,1
16,246,Turn Right,1
16,262,Turn Right,1
16,279,Enemy hit,366
16,279,Enemy hit,366
16,279,Enemy hit,366
16,280,Turn Right,1
16,280,Accelerate,1
16,297,Bullet Fired,1
16,297,Turn Right,1
16,297,Accelerate,1
16,312,Turn Right,1
16,312,Accelerate,1
16,329,Turn Right,1
16,329,Accelerate,1
16,345,Turn Right,1
16,345,Accelerate,1
16,362,Turn Right,1
16,362,Accelerate,1
16,379,Turn Right,1
16,379,Accelerate,1
16,395,Bullet Fired,1
16,396,Turn Right,1
16,396,Accelerate,1
16,412,Turn Right,1
16,412,Accelerate,1
16,429,Turn Right,1
16,429,Accelerate,1
16,445,Turn Right,1
16,445,Accelerate,1
16,462,Turn Right,1
16,462,Accelerate,1
16,479,Turn Right,1
16,479,Accelerate,1
16,495,Bullet Fired,1
16,496,Accelerate,1
16,511,Accelerate,1
16,528,Accelerate,1
16,545,Bullet Missed,1
16,545,Accelerate,1
16,561,Accelerate,1
16,578,Accelerate,1
16,595,Bullet Fired,1
16,595,Accelerate,1
16,612,Accelerate,1
16,629,Accelerate,1
16,645,Enemy hit,133
16,646,Turn Left,1
16,646,Accelerate,1
16,662,Turn Left,1
16,662,Accelerate,1
16,678,Turn Left,1
16,678,Accelerate,1
16,696,Bullet Fired,1
16,696,Turn Left,1
16,696,Accelerate,1
16,711,Bullet Missed,1
16,712,Turn Left,1
16,712,Accelerate,1
16,729,Enemy hit,116
16,730,Turn Left,1
16,730,Accelerate,1
16,745,Bullet Missed,1
16,746,Turn Left,1
16,746,Accelerate,1
16,762,Turn Left,1
16,762,Accelerate,1
16,778,Turn Left,1
16,778,Accelerate,1
16,796,Enemy hit,83
16,797,Bullet Fired,1
16,797,Turn Left,1
16,797,Accelerate,1
16,797,Enemy killed,1
16,811,Bullet Missed,1
16,812,Turn Left,1
16,812,Accelerate,1
16,829,Turn Left,1
16,829,Accelerate,1
16,845,Accelerate,1
16,862,Accelerate,1
16,878,Accelerate,1
16,896,Bullet Fired,1
16,896,Accelerate,1
16,912,Accelerate,1
16,929,Accelerate,1
16,946,Accelerate,1
16,962,Bullet Missed,1
16,962,Accelerate,1
16,995,Bullet Fired,1
17,095,Bullet Fired,1
17,128,Bullet Missed,1
17,197,Bullet Fired,1
17,295,Bullet Fired,1
17,362,Damage taken,1
17,362,Time alive,15100
