Timestamp, Event, Value
4,817,Turn Right,1
4,818,Accelerate,1
4,834,Turn Right,1
4,834,Accelerate,1
4,852,Turn Right,1
4,852,Accelerate,1
4,868,Turn Right,1
4,871,Accelerate,1
4,885,Turn Right,1
4,885,Accelerate,1
4,902,Turn Right,1
4,902,Accelerate,1
4,918,Turn Right,1
4,918,Accelerate,1
4,935,Accelerate,1
4,952,Accelerate,1
4,968,Accelerate,1
4,985,Accelerate,1
5,002,Accelerate,1
5,018,Accelerate,1
5,034,Accelerate,1
5,051,Accelerate,1
5,069,Accelerate,1
5,086,Accelerate,1
5,102,Accelerate,1
5,118,Accelerate,1
5,135,Accelerate,1
5,152,Accelerate,1
5,167,Accelerate,1
5,185,Accelerate,1
5,202,Accelerate,1
5,219,Turn Left,1
5,219,Accelerate,1
5,234,Turn Left,1
5,235,Accelerate,1
5,252,Turn Left,1
5,252,Accelerate,1
5,269,Turn Left,1
5,269,Accelerate,1
5,285,Turn Left,1
5,285,Accelerate,1
5,301,Turn Left,1
5,302,Accelerate,1
5,318,Turn Left,1
5,318,Accelerate,1
5,335,Turn Left,1
5,335,Accelerate,1
5,352,Accelerate,1
5,368,Accelerate,1
5,385,Accelerate,1
5,401,Accelerate,1
5,418,Accelerate,1
5,435,Accelerate,1
5,452,Accelerate,1
5,468,Accelerate,1
5,485,Accelerate,1
5,501,Accelerate,1
5,518,Accelerate,1
5,535,Accelerate,1
5,552,Accelerate,1
5,568,Accelerate,1
5,584,Accelerate,1
5,601,Accelerate,1
5,618,Accelerate,1
5,635,Accelerate,1
5,652,Accelerate,1
5,668,Accelerate,1
5,684,Accelerate,1
5,701,Accelerate,1
5,718,Accelerate,1
5,735,Accelerate,1
5,752,Accelerate,1
5,768,Accelerate,1
5,785,Accelerate,1
5,806,Accelerate,1
5,821,Accelerate,1
5,836,Accelerate,1
5,852,Accelerate,1
5,868,Accelerate,1
5,885,Accelerate,1
5,902,Accelerate,1
5,919,Accelerate,1
5,935,Accelerate,1
5,952,Accelerate,1
5,969,Accelerate,1
5,985,Accelerate,1
6,001,Accelerate,1
6,019,Accelerate,1
6,035,Accelerate,1
6,052,Accelerate,1
6,068,Accelerate,1
6,086,Accelerate,1
6,102,Accelerate,1
6,119,Accelerate,1
6,135,Accelerate,1
6,152,Accelerate,1
6,169,Accelerate,1
6,185,Accelerate,1
6,201,Accelerate,1
6,219,Accelerate,1
6,234,Accelerate,1
6,252,Accelerate,1
6,269,Accelerate,1
6,285,Accelerate,1
6,302,Accelerate,1
6,318,Accelerate,1
6,335,Accelerate,1
6,352,Accelerate,1
6,368,Accelerate,1
6,385,Accelerate,1
6,401,Accelerate,1
6,418,Accelerate,1
6,435,Accelerate,1
6,451,Accelerate,1
6,468,Accelerate,1
6,485,Accelerate,1
6,502,Accelerate,1
6,519,Accelerate,1
6,534,Accelerate,1
6,551,Accelerate,1
6,570,Accelerate,1
6,585,Accelerate,1
6,602,Accelerate,1
6,618,Accelerate,1
6,635,Accelerate,1
6,652,Accelerate,1
6,667,Accelerate,1
6,684,Accelerate,1
6,702,Accelerate,1
6,719,Accelerate,1
6,735,Accelerate,1
6,752,Accelerate,1
6,768,Accelerate,1
6,785,Accelerate,1
6,801,Accelerate,1
6,818,Accelerate,1
6,836,Accelerate,1
6,851,Accelerate,1
6,869,Accelerate,1
6,885,Accelerate,1
6,902,Accelerate,1
6,918,Accelerate,1
6,935,Accelerate,1
6,952,Accelerate,1
6,968,Accelerate,1
6,985,Accelerate,1
7,002,Accelerate,1
7,018,Accelerate,1
7,035,Accelerate,1
7,051,Accelerate,1
7,068,Accelerate,1
7,085,Accelerate,1
7,102,Accelerate,1
7,119,Turn Right,1
7,119,Accelerate,1
7,135,Turn Right,1
7,135,Accelerate,1
7,152,Turn Right,1
7,152,Accelerate,1
7,168,Turn Right,1
7,168,Accelerate,1
7,185,Turn Right,1
7,185,Accelerate,1
7,202,Turn Right,1
7,202,Accelerate,1
7,219,Turn Right,1
7,219,Accelerate,1
7,235,Turn Right,1
7,235,Accelerate,1
7,253,Accelerate,1
7,268,Accelerate,1
7,285,Accelerate,1
7,303,Accelerate,1
7,318,Accelerate,1
7,335,Accelerate,1
7,350,Accelerate,1
7,368,Accelerate,1
7,384,Accelerate,1
7,401,Accelerate,1
7,418,Accelerate,1
7,435,Accelerate,1
7,452,Accelerate,1
7,469,Accelerate,1
7,485,Accelerate,1
7,501,Accelerate,1
7,518,Accelerate,1
7,534,Accelerate,1
7,552,Accelerate,1
7,568,Accelerate,1
7,585,Accelerate,1
7,601,Accelerate,1
7,618,Accelerate,1
7,634,Accelerate,1
7,651,Accelerate,1
7,669,Accelerate,1
7,684,Accelerate,1
7,702,Accelerate,1
7,718,Accelerate,1
7,734,Accelerate,1
7,751,Accelerate,1
7,768,Accelerate,1
7,784,Turn Right,1
7,784,Accelerate,1
7,801,Turn Right,1
7,801,Accelerate,1
7,819,Turn Right,1
7,819,Accelerate,1
7,834,Turn Right,1
7,834,Accelerate,1
7,852,Turn Right,1
7,852,Accelerate,1
7,868,Turn Right,1
7,868,Accelerate,1
7,884,Turn Right,1
7,885,Accelerate,1
7,901,Turn Right,1
7,901,Accelerate,1
7,919,Turn Right,1
7,919,Accelerate,1
7,934,Turn Right,1
7,935,Accelerate,1
7,952,Turn Right,1
7,952,Accelerate,1
7,968,Turn Right,1
7,968,Accelerate,1
7,985,Turn Right,1
7,985,Accelerate,1
8,002,Turn Right,1
8,002,Accelerate,1
8,018,Turn Right,1
8,018,Accelerate,1
8,035,Turn Right,1
8,035,Accelerate,1
8,051,Turn Right,1
8,051,Accelerate,1
8,069,Turn Right,1
8,069,Accelerate,1
8,085,Turn Right,1
8,085,Accelerate,1
8,102,Turn Right,1
8,102,Accelerate,1
8,118,Turn Right,1
8,118,Accelerate,1
8,134,Turn Right,1
8,135,Accelerate,1
8,151,Turn Right,1
8,151,Accelerate,1
8,170,Accelerate,1
8,185,Accelerate,1
8,202,Accelerate,1
8,219,Bullet Fired,1
8,219,Accelerate,1
8,235,Accelerate,1
8,251,Accelerate,1
8,268,Accelerate,1
8,286,Accelerate,1
8,302,Accelerate,1
8,319,Bullet Fired,1
8,319,Accelerate,1
8,335,Accelerate,1
8,352,Accelerate,1
8,368,Accelerate,1
8,384,Accelerate,1
8,402,Accelerate,1
8,419,Accelerate,1
8,434,Accelerate,1
8,452,Accelerate,1
8,468,Accelerate,1
8,484,Accelerate,1
8,501,Accelerate,1
8,518,Accelerate,1
8,536,Accelerate,1
8,552,Accelerate,1
8,569,Accelerate,1
8,585,Accelerate,1
8,652,Turn Right,1
8,668,Turn Right,1
8,685,Turn Right,1
8,702,Turn Right,1
8,718,Turn Right,1
8,735,Turn Right,1
8,751,Turn Right,1
8,768,Turn Right,1
8,784,Turn Right,1
8,802,Turn Right,1
8,818,Turn Right,1
8,834,Turn Right,1
8,853,Bullet Fired,1
8,853,Turn Right,1
8,868,Turn Right,1
8,885,Turn Right,1
8,935,Turn Left,1
8,953,Bullet Fired,1
8,953,Turn Left,1
8,968,Turn Left,1
8,985,Turn Left,1
9,001,Turn Left,1
9,052,Bullet Fired,1
9,135,Turn Left,1
9,152,Bullet Fired,1
9,153,Turn Left,1
9,169,Turn Left,1
9,185,Turn Left,1
9,201,Turn Left,1
9,218,Turn Left,1
9,235,Turn Left,1
9,252,Bullet Fired,1
9,252,Turn Left,1
9,268,Turn Left,1
9,351,Bullet Fired,1
9,452,Bullet Fired,1
9,552,Bullet Fired,1
9,619,Bullet Missed,1
9,652,Bullet Fired,1
9,685,Turn Right,1
9,701,Turn Right,1
9,735,Enemy collision,1
9,736,Damage taken,1
9,736,Enemy killed,1
9,753,Bullet Missed,1
9,753,Bullet Fired,1
9,852,Bullet Fired,1
9,951,Bullet Fired,1
10,168,Turn Left,1
10,185,Turn Left,1
10,202,Turn Left,1
10,218,Turn Left,1
10,235,Turn Left,1
10,251,Turn Left,1
10,268,Turn Left,1
10,285,Turn Left,1
10,301,Turn Left,1
10,319,Turn Left,1
10,335,Turn Left,1
10,352,Turn Left,1
10,368,Turn Left,1
10,385,Turn Left,1
10,402,Turn Left,1
10,419,Turn Left,1
10,435,Turn Left,1
10,452,Turn Left,1
10,469,Turn Left,1
10,485,Turn Left,1
10,503,Bullet Fired,1
10,602,Bullet Fired,1
10,702,Bullet Fired,1
10,802,Bullet Fired,1
10,835,Turn Left,1
10,852,Turn Left,1
10,868,Turn Left,1
10,885,Turn Left,1
10,902,Bullet Fired,1
10,902,Turn Left,1
10,919,Turn Left,1
10,935,Turn Left,1
10,986,Enemy hit,266
11,002,Bullet Fired,1
11,085,Enemy hit,266
11,103,Bullet Fired,1
11,103,Turn Right,1
11,118,Turn Right,1
11,135,Turn Right,1
11,151,Turn Right,1
11,168,Bullet Missed,1
11,169,Turn Right,1
11,185,Turn Right,1
11,203,Bullet Fired,1
11,203,Turn Right,1
11,218,Turn Right,1
11,236,Turn Right,1
11,252,Turn Right,1
11,268,Turn Right,1
11,285,Turn Right,1
11,302,Bullet Fired,1
11,302,Turn Right,1
11,317,Bullet Missed,1
11,318,Turn Right,1
11,403,Bullet Fired,1
11,468,Bullet Missed,1
11,502,Bullet Fired,1
11,551,Bullet Missed,1
11,551,Bullet Missed,1
11,569,Enemy hit,249
11,570,Enemy killed,1
11,602,Bullet Fired,1
11,652,Bullet Missed,1
11,701,Bullet Fired,1
11,750,Bullet Missed,1
11,802,Bullet Fired,1
11,851,Bullet Missed,1
11,851,Bullet Missed,1
11,901,Bullet Fired,1
11,952,Bullet Missed,1
12,034,Bullet Missed,1
12,085,Bullet Missed,1
12,085,Accelerate,1
12,101,Accelerate,1
12,118,Accelerate,1
12,134,Bullet Missed,1
12,135,Accelerate,1
12,152,Accelerate,1
12,168,Accelerate,1
12,185,Accelerate,1
12,201,Accelerate,1
12,218,Accelerate,1
12,234,Bullet Missed,1
12,235,Accelerate,1
12,252,Accelerate,1
12,268,Accelerate,1
12,285,Accelerate,1
12,301,Accelerate,1
12,318,Accelerate,1
12,335,Accelerate,1
12,352,Accelerate,1
12,368,Accelerate,1
12,384,Accelerate,1
12,401,Accelerate,1
12,418,Accelerate,1
12,434,Accelerate,1
12,451,Accelerate,1
12,468,Accelerate,1
12,486,Accelerate,1
12,501,Accelerate,1
12,519,Accelerate,1
12,535,Accelerate,1
12,550,Accelerate,1
12,769,Bullet Missed,1
12,918,Accelerate,1
12,935,Accelerate,1
12,951,Accelerate,1
12,968,Accelerate,1
12,984,Accelerate,1
13,001,Bullet Missed,1
13,001,Accelerate,1
13,019,Turn Right,1
13,019,Accelerate,1
13,035,Turn Right,1
13,035,Accelerate,1
13,051,Turn Right,1
13,055,Accelerate,1
13,069,Turn Right,1
13,069,Accelerate,1
13,085,Turn Right,1
13,085,Accelerate,1
13,101,Turn Right,1
13,101,Accelerate,1
13,118,Turn Right,1
13,118,Accelerate,1
13,135,Turn Right,1
13,135,Accelerate,1
13,151,Turn Right,1
13,168,Bullet Missed,1
13,168,Turn Right,1
13,184,Turn Right,1
13,202,Turn Right,1
13,218,Turn Right,1
13,235,Turn Right,1
13,252,Turn Right,1
13,268,Turn Right,1
13,284,Bullet Missed,1
13,285,Turn Right,1
13,301,Turn Right,1
13,318,Bullet Missed,1
13,318,Turn Right,1
13,335,Turn Right,1
13,352,Turn Right,1
13,368,Turn Right,1
13,385,Turn Right,1
13,402,Turn Right,1
13,418,Turn Right,1
13,435,Turn Right,1
13,469,Bullet Missed,1
13,502,Bullet Fired,1
13,584,Turn Left,1
13,601,Bullet Missed,1
13,601,Bullet Fired,1
13,601,Turn Left,1
13,618,Turn Left,1
13,635,Turn Left,1
13,650,Turn Left,1
13,668,Turn Left,1
13,684,Bullet Missed,1
13,684,Turn Left,1
13,702,Bullet Fired,1
13,702,Turn Left,1
13,718,Bullet Missed,1
13,718,Turn Left,1
13,735,Turn Left,1
13,751,Turn Left,1
13,768,Turn Left,1
13,784,Turn Left,1
13,803,Bullet Fired,1
13,803,Turn Left,1
13,820,Turn Left,1
13,834,Bullet Missed,1
13,835,Turn Left,1
13,852,Turn Left,1
13,868,Turn Left,1
13,884,Turn Left,1
13,902,Bullet Fired,1
13,902,Turn Left,1
13,918,Turn Left,1
14,001,Bullet Fired,1
14,035,Bullet Missed,1
14,068,Bullet Missed,1
14,102,Bullet Fired,1
14,102,Turn Left,1
14,118,Turn Left,1
14,134,Bullet Missed,1
14,135,Turn Left,1
14,151,Turn Left,1
14,169,Turn Left,1
14,184,Turn Left,1
14,201,Bullet Fired,1
14,201,Turn Left,1
14,218,Turn Left,1
14,235,Turn Left,1
14,252,Turn Left,1
14,268,Turn Left,1
14,285,Turn Left,1
14,301,Bullet Fired,1
14,301,Turn Left,1
14,318,Bullet Missed,1
14,318,Turn Left,1
14,335,Turn Left,1
14,368,Accelerate,1
14,385,Accelerate,1
14,402,Bullet Fired,1
14,402,Accelerate,1
14,418,Accelerate,1
14,435,Accelerate,1
14,451,Accelerate,1
14,468,Accelerate,1
14,484,Accelerate,1
14,501,Bullet Fired,1
14,501,Accelerate,1
14,518,Accelerate,1
14,535,Accelerate,1
14,551,Accelerate,1
14,568,Accelerate,1
14,585,Accelerate,1
14,601,Accelerate,1
14,619,Accelerate,1
14,635,Accelerate,1
14,652,Bullet Missed,1
14,652,Accelerate,1
14,668,Accelerate,1
14,684,Accelerate,1
14,701,Accelerate,1
14,718,Accelerate,1
14,735,Accelerate,1
14,752,Turn Left,1
14,752,Accelerate,1
14,768,Turn Left,1
14,768,Accelerate,1
14,784,Turn Left,1
14,784,Accelerate,1
14,801,Turn Left,1
14,801,Accelerate,1
14,817,Turn Left,1
14,817,Accelerate,1
14,835,Turn Left,1
14,835,Accelerate,1
14,850,Turn Left,1
14,851,Accelerate,1
14,868,Turn Left,1
14,868,Accelerate,1
14,885,Turn Left,1
14,885,Accelerate,1
14,902,Turn Left,1
14,902,Accelerate,1
14,918,Turn Left,1
14,918,Accelerate,1
14,935,Bullet Missed,1
14,935,Turn Left,1
14,935,Accelerate,1
14,951,Turn Left,1
14,951,Accelerate,1
14,967,Turn Left,1
14,968,Accelerate,1
14,985,Accelerate,1
15,001,Bullet Missed,1
15,001,Accelerate,1
15,018,Accelerate,1
15,035,Accelerate,1
15,051,Accelerate,1
15,068,Accelerate,1
15,085,Accelerate,1
15,101,Accelerate,1
15,118,Accelerate,1
15,134,Accelerate,1
15,152,Accelerate,1
15,168,Accelerate,1
15,185,Accelerate,1
15,202,Accelerate,1
15,219,Accelerate,1
15,235,Accelerate,1
15,250,Accelerate,1
15,268,Accelerate,1
15,284,Accelerate,1
15,301,Accelerate,1
15,318,Accelerate,1
15,334,Accelerate,1
15,351,Accelerate,1
15,368,Accelerate,1
15,384,Accelerate,1
15,401,Accelerate,1
15,417,Accelerate,1
15,435,Accelerate,1
15,451,Accelerate,1
15,468,Accelerate,1
15,484,Accelerate,1
15,502,Accelerate,1
15,518,Accelerate,1
15,534,Accelerate,1
15,551,Accelerate,1
15,568,Accelerate,1
15,585,Accelerate,1
15,601,Accelerate,1
15,618,Accelerate,1
15,634,Turn Right,1
15,634,Accelerate,1
15,650,Turn Right,1
15,651,Accelerate,1
15,668,Turn Right,1
15,668,Accelerate,1
15,684,Turn Right,1
15,685,Accelerate,1
15,701,Turn Right,1
15,701,Accelerate,1
15,718,Turn Right,1
15,718,Accelerate,1
15,735,Turn Right,1
15,735,Accelerate,1
15,752,Turn Right,1
15,752,Accelerate,1
15,767,Turn Right,1
15,772,Accelerate,1
15,785,Accelerate,1
15,801,Accelerate,1
15,818,Accelerate,1
15,835,Accelerate,1
15,852,Accelerate,1
15,868,Accelerate,1
15,885,Bullet Missed,1
15,885,Accelerate,1
15,901,Accelerate,1
15,918,Accelerate,1
15,935,Accelerate,1
15,951,Accelerate,1
15,968,Accelerate,1
15,984,Accelerate,1
16,003,Accelerate,1
16,018,Accelerate,1
16,034,Accelerate,1
16,051,Accelerate,1
16,067,Accelerate,1
16,084,Accelerate,1
16,101,Accelerate,1
16,117,Accelerate,1
16,134,Accelerate,1
16,151,Accelerate,1
16,168,Accelerate,1
16,185,Accelerate,1
16,201,Accelerate,1
16,217,Accelerate,1
16,235,Accelerate,1
16,252,Accelerate,1
16,268,Accelerate,1
16,285,Accelerate,1
16,302,Accelerate,1
16,318,Accelerate,1
16,335,Accelerate,1
16,351,Accelerate,1
16,369,Turn Left,1
16,369,Accelerate,1
16,385,Turn Left,1
16,385,Accelerate,1
16,400,Turn Left,1
16,400,Accelerate,1
16,417,Turn Left,1
16,417,Accelerate,1
16,434,Turn Left,1
16,435,Accelerate,1
16,451,Turn Left,1
16,451,Accelerate,1
16,467,Turn Left,1
16,467,Accelerate,1
16,483,Turn Left,1
16,484,Accelerate,1
16,501,Turn Left,1
16,501,Accelerate,1
16,518,Turn Left,1
16,518,Accelerate,1
16,535,Turn Left,1
16,535,Accelerate,1
16,551,Turn Left,1
16,551,Accelerate,1
16,568,Turn Left,1
16,569,Accelerate,1
16,584,Turn Left,1
16,585,Accelerate,1
16,601,Accelerate,1
16,618,Accelerate,1
16,634,Accelerate,1
16,651,Accelerate,1
16,668,Accelerate,1
16,685,Accelerate,1
16,701,Accelerate,1
16,718,Accelerate,1
16,735,Accelerate,1
16,752,Accelerate,1
16,768,Accelerate,1
16,785,Accelerate,1
16,801,Accelerate,1
16,817,Accelerate,1
16,834,Accelerate,1
16,851,Accelerate,1
16,867,Accelerate,1
16,884,Accelerate,1
16,901,Accelerate,1
16,918,Accelerate,1
16,934,Accelerate,1
16,951,Accelerate,1
16,968,Accelerate,1
16,985,Accelerate,1
17,001,Accelerate,1
17,018,Accelerate,1
17,034,Accelerate,1
17,052,Accelerate,1
17,068,Accelerate,1
17,085,Accelerate,1
17,101,Accelerate,1
17,118,Accelerate,1
17,135,Accelerate,1
17,151,Accelerate,1
17,168,Accelerate,1
17,185,Accelerate,1
17,201,Bullet Missed,1
17,201,Accelerate,1
17,218,Accelerate,1
17,235,Accelerate,1
17,250,Accelerate,1
17,268,Accelerate,1
17,285,Accelerate,1
17,301,Accelerate,1
17,318,Accelerate,1
17,334,Accelerate,1
17,352,Accelerate,1
17,368,Accelerate,1
17,385,Accelerate,1
17,401,Accelerate,1
17,418,Accelerate,1
17,434,Accelerate,1
17,452,Accelerate,1
17,468,Accelerate,1
17,485,Accelerate,1
17,501,Accelerate,1
17,518,Accelerate,1
17,534,Accelerate,1
17,551,Accelerate,1
17,568,Accelerate,1
17,585,Accelerate,1
17,601,Accelerate,1
17,617,Bullet Missed,1
17,617,Bullet Missed,1
17,618,Accelerate,1
17,635,Accelerate,1
17,652,Accelerate,1
17,671,Accelerate,1
17,685,Accelerate,1
17,702,Accelerate,1
17,718,Accelerate,1
17,734,Accelerate,1
17,751,Accelerate,1
17,768,Accelerate,1
17,785,Accelerate,1
17,801,Accelerate,1
17,818,Accelerate,1
17,835,Accelerate,1
17,851,Accelerate,1
17,867,Accelerate,1
17,884,Accelerate,1
17,901,Accelerate,1
17,918,Accelerate,1
17,935,Accelerate,1
17,951,Accelerate,1
17,968,Accelerate,1
17,984,Accelerate,1
18,001,Accelerate,1
18,018,Accelerate,1
18,035,Accelerate,1
18,050,Accelerate,1
18,068,Accelerate,1
18,084,Accelerate,1
18,100,Accelerate,1
18,118,Accelerate,1
18,134,Accelerate,1
18,151,Accelerate,1
18,169,Accelerate,1
18,184,Accelerate,1
18,201,Accelerate,1
18,218,Accelerate,1
18,234,Accelerate,1
18,252,Accelerate,1
18,268,Accelerate,1
18,285,Accelerate,1
18,301,Accelerate,1
18,318,Accelerate,1
18,335,Accelerate,1
18,351,Accelerate,1
18,368,Accelerate,1
18,385,Accelerate,1
18,401,Accelerate,1
18,417,Accelerate,1
18,435,Accelerate,1
18,451,Accelerate,1
18,468,Accelerate,1
18,485,Accelerate,1
18,501,Accelerate,1
18,518,Accelerate,1
18,535,Accelerate,1
18,551,Accelerate,1
18,567,Accelerate,1
18,585,Accelerate,1
18,602,Accelerate,1
18,618,Accelerate,1
18,635,Accelerate,1
