Timestamp, Event, Value
2,302,Accelerate,1
2,318,Accelerate,1
2,333,Accelerate,1
2,350,Accelerate,1
2,367,Accelerate,1
2,384,Accelerate,1
2,401,Accelerate,1
2,418,Accelerate,1
2,434,Accelerate,1
2,452,Accelerate,1
2,467,Accelerate,1
2,484,Accelerate,1
2,501,Accelerate,1
2,518,Accelerate,1
2,534,Accelerate,1
2,551,Accelerate,1
2,567,Accelerate,1
2,584,Accelerate,1
2,601,Accelerate,1
2,618,Accelerate,1
2,634,Accelerate,1
2,651,Accelerate,1
2,667,Accelerate,1
2,684,Accelerate,1
2,701,Turn Right,1
2,701,Accelerate,1
2,717,Turn Right,1
2,717,Accelerate,1
2,734,Turn Right,1
2,734,Accelerate,1
2,751,Turn Right,1
2,752,Accelerate,1
2,767,Turn Right,1
2,767,Accelerate,1
2,784,Turn Right,1
2,784,Accelerate,1
2,801,Turn Right,1
2,801,Accelerate,1
2,817,Turn Right,1
2,817,Accelerate,1
2,834,Turn Right,1
2,834,Accelerate,1
2,851,Accelerate,1
2,867,Accelerate,1
2,884,Accelerate,1
2,901,Accelerate,1
2,917,Accelerate,1
2,933,Accelerate,1
2,951,Accelerate,1
2,967,Turn Left,1
2,968,Accelerate,1
2,984,Turn Left,1
2,985,Accelerate,1
3,001,Turn Left,1
3,001,Accelerate,1
3,018,Turn Left,1
3,018,Accelerate,1
3,034,Turn Left,1
3,034,Accelerate,1
3,051,Turn Left,1
3,051,Accelerate,1
3,067,Turn Left,1
3,068,Accelerate,1
3,084,Turn Left,1
3,084,Accelerate,1
3,100,Turn Left,1
3,100,Accelerate,1
3,123,Bullet Fired,1
3,124,Turn Left,1
3,124,Accelerate,1
3,137,Turn Left,1
3,138,Accelerate,1
3,150,Turn Left,1
3,150,Accelerate,1
3,167,Turn Left,1
3,167,Accelerate,1
3,184,Turn Left,1
3,184,Accelerate,1
3,202,Accelerate,1
3,218,Bullet Fired,1
3,218,Accelerate,1
3,234,Accelerate,1
3,250,Accelerate,1
3,267,Accelerate,1
3,284,Accelerate,1
3,301,Accelerate,1
3,318,Bullet Fired,1
3,318,Accelerate,1
3,334,Accelerate,1
3,351,Accelerate,1
3,368,Accelerate,1
3,383,Accelerate,1
3,402,Accelerate,1
3,418,Bullet Fired,1
3,418,Accelerate,1
3,434,Accelerate,1
3,450,Accelerate,1
3,467,Accelerate,1
3,485,Accelerate,1
3,501,Accelerate,1
3,518,Bullet Fired,1
3,519,Accelerate,1
3,534,Accelerate,1
3,552,Accelerate,1
3,568,Accelerate,1
3,585,Accelerate,1
3,601,Accelerate,1
3,618,Bullet Fired,1
3,618,Accelerate,1
3,635,Accelerate,1
3,653,Accelerate,1
3,667,Accelerate,1
3,685,Accelerate,1
3,702,Accelerate,1
3,718,Accelerate,1
3,734,Accelerate,1
3,751,Accelerate,1
3,768,Accelerate,1
3,784,Accelerate,1
3,800,Accelerate,1
3,817,Accelerate,1
3,834,Accelerate,1
3,851,Accelerate,1
3,867,Accelerate,1
3,884,Accelerate,1
3,901,Accelerate,1
3,918,Accelerate,1
3,935,Accelerate,1
3,951,Accelerate,1
3,968,Accelerate,1
3,984,Accelerate,1
4,002,Accelerate,1
4,018,Accelerate,1
4,035,Accelerate,1
4,052,Accelerate,1
4,068,Accelerate,1
4,084,Accelerate,1
4,102,Accelerate,1
4,119,Bullet Fired,1
4,119,Accelerate,1
4,134,Accelerate,1
4,150,Accelerate,1
4,167,Turn Left,1
4,167,Accelerate,1
4,185,Turn Left,1
4,185,Accelerate,1
4,201,Turn Left,1
4,201,Accelerate,1
4,218,Bullet Fired,1
4,218,Turn Left,1
4,218,Accelerate,1
4,234,Turn Left,1
4,234,Accelerate,1
4,251,Turn Left,1
4,251,Accelerate,1
4,268,Turn Left,1
4,268,Accelerate,1
4,284,Turn Left,1
4,284,Accelerate,1
4,301,Turn Left,1
4,301,Accelerate,1
4,317,Turn Left,1
4,318,Accelerate,1
4,334,Turn Left,1
4,334,Accelerate,1
4,352,Turn Left,1
4,352,Accelerate,1
4,367,Turn Left,1
4,367,Accelerate,1
4,384,Turn Left,1
4,384,Accelerate,1
4,400,Accelerate,1
4,417,Accelerate,1
4,433,Accelerate,1
4,452,Accelerate,1
4,467,Accelerate,1
4,484,Accelerate,1
4,500,Accelerate,1
4,518,Bullet Fired,1
4,518,Accelerate,1
4,535,Accelerate,1
4,550,Accelerate,1
4,568,Accelerate,1
4,584,Accelerate,1
4,602,Accelerate,1
4,618,Bullet Fired,1
4,618,Accelerate,1
4,634,Accelerate,1
4,651,Accelerate,1
4,668,Accelerate,1
4,684,Accelerate,1
4,701,Accelerate,1
4,717,Bullet Fired,1
4,717,Accelerate,1
4,734,Accelerate,1
4,752,Accelerate,1
4,767,Accelerate,1
4,785,Accelerate,1
4,801,Accelerate,1
4,818,Bullet Fired,1
4,818,Accelerate,1
4,834,Accelerate,1
4,852,Accelerate,1
4,868,Accelerate,1
4,884,Accelerate,1
4,901,Accelerate,1
4,918,Bullet Fired,1
4,918,Accelerate,1
4,934,Accelerate,1
4,950,Accelerate,1
4,968,Accelerate,1
4,984,Accelerate,1
5,000,Accelerate,1
5,019,Bullet Fired,1
5,019,Accelerate,1
5,033,Accelerate,1
5,053,Accelerate,1
5,067,Accelerate,1
5,085,Accelerate,1
5,102,Accelerate,1
5,118,Accelerate,1
5,134,Accelerate,1
5,151,Accelerate,1
5,168,Accelerate,1
5,184,Accelerate,1
5,202,Accelerate,1
5,218,Accelerate,1
5,235,Accelerate,1
5,250,Accelerate,1
5,267,Accelerate,1
5,285,Accelerate,1
5,300,Accelerate,1
5,317,Accelerate,1
5,334,Accelerate,1
5,351,Accelerate,1
5,367,Accelerate,1
5,384,Bullet Missed,1
5,385,Bullet Fired,1
5,385,Accelerate,1
5,400,Accelerate,1
5,417,Accelerate,1
5,435,Accelerate,1
5,450,Accelerate,1
5,468,Accelerate,1
5,484,Bullet Fired,1
5,484,Accelerate,1
5,502,Accelerate,1
5,517,Accelerate,1
5,535,Accelerate,1
5,550,Accelerate,1
5,568,Accelerate,1
5,585,Bullet Fired,1
5,585,Accelerate,1
5,602,Accelerate,1
5,621,Accelerate,1
5,634,Accelerate,1
5,652,Accelerate,1
5,667,Accelerate,1
5,684,Accelerate,1
5,701,Accelerate,1
5,718,Accelerate,1
5,734,Bullet Missed,1
5,735,Accelerate,1
5,750,Accelerate,1
5,768,Bullet Fired,1
5,768,Accelerate,1
5,784,Bullet Missed,1
5,784,Accelerate,1
5,801,Accelerate,1
5,817,Accelerate,1
5,833,Accelerate,1
5,852,Accelerate,1
5,867,Bullet Fired,1
5,867,Accelerate,1
5,884,Bullet Missed,1
5,884,Accelerate,1
5,902,Accelerate,1
5,917,Accelerate,1
5,935,Accelerate,1
5,950,Bullet Missed,1
5,951,Accelerate,1
5,968,Accelerate,1
5,985,Accelerate,1
6,000,Bullet Missed,1
6,000,Accelerate,1
6,016,Bullet Missed,1
6,017,Accelerate,1
6,034,Accelerate,1
6,051,Accelerate,1
6,067,Accelerate,1
6,085,Turn Left,1
6,085,Accelerate,1
6,101,Bullet Missed,1
6,101,Turn Left,1
6,101,Accelerate,1
6,118,Turn Left,1
6,118,Accelerate,1
6,134,Bullet Missed,1
6,134,Turn Left,1
6,134,Accelerate,1
6,151,Turn Left,1
6,151,Accelerate,1
6,167,Turn Left,1
6,167,Accelerate,1
6,184,Turn Left,1
6,184,Accelerate,1
6,200,Bullet Missed,1
6,201,Turn Left,1
6,201,Accelerate,1
6,217,Turn Left,1
6,217,Accelerate,1
6,234,Turn Left,1
6,234,Accelerate,1
6,250,Turn Left,1
6,251,Accelerate,1
6,268,Turn Left,1
6,268,Accelerate,1
6,284,Turn Left,1
6,293,Accelerate,1
6,301,Bullet Missed,1
6,301,Turn Left,1
6,301,Accelerate,1
6,318,Turn Left,1
6,318,Accelerate,1
6,335,Turn Left,1
6,335,Accelerate,1
6,351,Turn Left,1
6,351,Accelerate,1
6,368,Turn Left,1
6,368,Accelerate,1
6,385,Bullet Missed,1
6,385,Accelerate,1
6,400,Accelerate,1
6,418,Accelerate,1
6,434,Accelerate,1
6,451,Bullet Missed,1
6,452,Accelerate,1
6,467,Accelerate,1
6,484,Accelerate,1
6,501,Accelerate,1
6,518,Bullet Missed,1
6,518,Accelerate,1
6,534,Accelerate,1
6,552,Accelerate,1
6,567,Accelerate,1
6,584,Accelerate,1
6,601,Accelerate,1
6,617,Accelerate,1
6,634,Accelerate,1
6,650,Accelerate,1
6,667,Accelerate,1
6,684,Accelerate,1
6,700,Bullet Missed,1
6,700,Accelerate,1
6,718,Accelerate,1
6,734,Accelerate,1
6,750,Accelerate,1
6,768,Accelerate,1
6,785,Bullet Missed,1
6,785,Accelerate,1
6,800,Accelerate,1
6,817,Accelerate,1
6,834,Accelerate,1
6,850,Accelerate,1
6,866,Bullet Missed,1
6,867,Accelerate,1
6,884,Accelerate,1
6,901,Accelerate,1
6,917,Accelerate,1
6,934,Accelerate,1
6,951,Accelerate,1
6,967,Accelerate,1
6,984,Accelerate,1
7,000,Bullet Missed,1
7,001,Accelerate,1
7,017,Accelerate,1
7,033,Accelerate,1
7,050,Accelerate,1
7,067,Accelerate,1
7,084,Bullet Missed,1
7,084,Accelerate,1
7,100,Accelerate,1
7,118,Accelerate,1
7,134,Accelerate,1
7,150,Accelerate,1
7,167,Accelerate,1
7,184,Accelerate,1
7,201,Accelerate,1
7,217,Accelerate,1
7,234,Accelerate,1
7,250,Accelerate,1
7,268,Accelerate,1
7,284,Accelerate,1
7,300,Accelerate,1
7,318,Accelerate,1
7,333,Accelerate,1
7,350,Accelerate,1
7,368,Accelerate,1
7,385,Accelerate,1
7,400,Accelerate,1
7,416,Accelerate,1
7,434,Accelerate,1
7,450,Accelerate,1
7,467,Accelerate,1
7,484,Accelerate,1
7,501,Accelerate,1
7,517,Accelerate,1
7,533,Accelerate,1
7,551,Accelerate,1
7,567,Accelerate,1
7,584,Accelerate,1
7,600,Accelerate,1
7,617,Accelerate,1
7,634,Accelerate,1
7,652,Turn Left,1
7,658,Accelerate,1
7,667,Turn Left,1
7,668,Accelerate,1
7,683,Turn Left,1
7,683,Accelerate,1
7,700,Turn Left,1
7,700,Accelerate,1
7,716,Turn Left,1
7,716,Accelerate,1
7,733,Turn Left,1
7,733,Accelerate,1
7,750,Turn Left,1
7,750,Accelerate,1
7,767,Turn Left,1
7,767,Accelerate,1
7,784,Turn Left,1
7,784,Accelerate,1
7,801,Turn Left,1
7,801,Accelerate,1
7,818,Turn Left,1
7,818,Accelerate,1
7,834,Turn Left,1
7,834,Accelerate,1
7,852,Turn Left,1
7,852,Accelerate,1
7,867,Turn Left,1
7,868,Accelerate,1
7,884,Turn Left,1
7,884,Accelerate,1
7,900,Turn Left,1
7,900,Accelerate,1
7,918,Turn Left,1
7,918,Accelerate,1
7,934,Turn Left,1
7,934,Accelerate,1
7,951,Turn Left,1
7,952,Accelerate,1
7,968,Turn Left,1
7,968,Accelerate,1
7,983,Turn Left,1
7,984,Accelerate,1
8,001,Turn Left,1
8,001,Accelerate,1
8,018,Turn Left,1
8,018,Accelerate,1
8,034,Turn Left,1
8,034,Accelerate,1
8,051,Turn Left,1
8,051,Accelerate,1
8,067,Turn Left,1
8,067,Accelerate,1
8,083,Turn Left,1
8,084,Accelerate,1
8,102,Turn Left,1
8,102,Accelerate,1
8,117,Turn Left,1
8,117,Accelerate,1
8,134,Turn Left,1
8,134,Accelerate,1
8,150,Turn Left,1
8,150,Accelerate,1
8,166,Turn Left,1
8,166,Accelerate,1
8,184,Turn Left,1
8,184,Accelerate,1
8,201,Turn Left,1
8,201,Accelerate,1
8,218,Turn Left,1
8,218,Accelerate,1
8,234,Turn Left,1
8,234,Accelerate,1
8,250,Turn Left,1
8,250,Accelerate,1
8,267,Turn Left,1
8,267,Accelerate,1
8,283,Turn Left,1
8,283,Accelerate,1
8,300,Turn Left,1
8,300,Accelerate,1
8,317,Turn Left,1
8,317,Accelerate,1
8,334,Turn Left,1
8,334,Accelerate,1
8,351,Turn Left,1
8,352,Accelerate,1
8,367,Turn Left,1
8,367,Accelerate,1
8,384,Turn Left,1
8,384,Accelerate,1
8,402,Turn Left,1
8,402,Accelerate,1
8,417,Turn Left,1
8,417,Accelerate,1
8,434,Turn Left,1
8,434,Accelerate,1
8,453,Turn Left,1
8,453,Accelerate,1
8,468,Turn Left,1
8,468,Accelerate,1
8,486,Turn Left,1
8,486,Accelerate,1
8,502,Turn Left,1
8,502,Accelerate,1
8,517,Turn Left,1
8,517,Accelerate,1
8,534,Turn Left,1
8,534,Accelerate,1
8,550,Turn Left,1
8,551,Accelerate,1
8,567,Turn Left,1
8,567,Accelerate,1
8,584,Turn Left,1
8,584,Accelerate,1
8,602,Turn Left,1
8,602,Accelerate,1
8,618,Turn Left,1
8,618,Accelerate,1
8,634,Turn Left,1
8,634,Accelerate,1
8,651,Turn Left,1
8,651,Accelerate,1
8,667,Turn Left,1
8,667,Accelerate,1
8,684,Turn Left,1
8,684,Accelerate,1
8,701,Turn Left,1
8,701,Accelerate,1
8,717,Turn Left,1
8,717,Accelerate,1
8,734,Turn Left,1
8,734,Accelerate,1
8,750,Turn Left,1
8,750,Accelerate,1
8,766,Turn Left,1
8,766,Accelerate,1
8,784,Turn Left,1
8,784,Accelerate,1
8,800,Turn Left,1
8,800,Accelerate,1
8,818,Turn Left,1
8,818,Accelerate,1
8,833,Turn Left,1
8,833,Accelerate,1
8,852,Turn Left,1
8,852,Accelerate,1
8,866,Turn Left,1
8,867,Accelerate,1
8,884,Turn Left,1
8,885,Accelerate,1
8,901,Turn Left,1
8,901,Accelerate,1
8,918,Turn Left,1
8,918,Accelerate,1
8,934,Turn Left,1
8,934,Accelerate,1
8,952,Turn Left,1
8,952,Accelerate,1
8,968,Turn Left,1
8,968,Accelerate,1
8,983,Turn Left,1
8,984,Accelerate,1
9,001,Turn Left,1
9,002,Accelerate,1
9,017,Turn Left,1
9,023,Accelerate,1
9,034,Turn Left,1
9,034,Accelerate,1
9,050,Turn Left,1
9,051,Accelerate,1
9,068,Accelerate,1
9,083,Accelerate,1
9,102,Bullet Fired,1
9,102,Accelerate,1
9,117,Accelerate,1
9,134,Accelerate,1
9,150,Accelerate,1
9,168,Accelerate,1
9,185,Accelerate,1
9,201,Bullet Fired,1
9,201,Accelerate,1
9,217,Accelerate,1
9,234,Accelerate,1
9,251,Accelerate,1
9,268,Accelerate,1
9,284,Turn Right,1
9,284,Accelerate,1
9,301,Bullet Fired,1
9,301,Turn Right,1
9,301,Accelerate,1
9,318,Turn Right,1
9,318,Accelerate,1
9,334,Turn Right,1
9,335,Accelerate,1
9,351,Turn Right,1
9,351,Accelerate,1
9,368,Turn Right,1
9,368,Accelerate,1
9,384,Turn Right,1
9,384,Accelerate,1
9,400,Bullet Fired,1
9,400,Turn Right,1
9,400,Accelerate,1
9,417,Turn Right,1
9,417,Accelerate,1
9,434,Turn Right,1
9,434,Accelerate,1
9,450,Turn Right,1
9,451,Accelerate,1
9,468,Turn Right,1
9,468,Accelerate,1
9,484,Accelerate,1
9,501,Bullet Fired,1
9,501,Accelerate,1
9,518,Accelerate,1
9,535,Accelerate,1
9,551,Accelerate,1
9,567,Accelerate,1
9,584,Accelerate,1
9,600,Accelerate,1
9,618,Accelerate,1
9,636,Enemy hit,116
9,638,Accelerate,1
9,650,Accelerate,1
9,667,Accelerate,1
9,684,Accelerate,1
9,701,Accelerate,1
9,717,Accelerate,1
9,734,Accelerate,1
9,751,Accelerate,1
9,768,Accelerate,1
9,783,Accelerate,1
9,800,Accelerate,1
9,817,Accelerate,1
9,833,Accelerate,1
9,851,Accelerate,1
9,868,Accelerate,1
9,884,Accelerate,1
9,902,Accelerate,1
9,918,Accelerate,1
9,934,Accelerate,1
9,952,Accelerate,1
9,967,Accelerate,1
9,984,Accelerate,1
10,001,Accelerate,1
10,018,Accelerate,1
10,034,Accelerate,1
10,050,Accelerate,1
10,068,Accelerate,1
10,084,Accelerate,1
10,102,Accelerate,1
10,116,Accelerate,1
10,134,Accelerate,1
10,150,Accelerate,1
10,167,Accelerate,1
10,184,Turn Left,1
10,184,Accelerate,1
10,201,Turn Left,1
10,201,Accelerate,1
10,217,Turn Left,1
10,217,Accelerate,1
10,234,Turn Left,1
10,235,Accelerate,1
10,251,Turn Left,1
10,251,Accelerate,1
10,267,Turn Left,1
10,267,Accelerate,1
10,285,Turn Left,1
10,285,Accelerate,1
10,302,Turn Left,1
10,302,Accelerate,1
10,318,Turn Left,1
10,318,Accelerate,1
10,334,Turn Left,1
10,334,Accelerate,1
10,351,Turn Left,1
10,351,Accelerate,1
10,367,Accelerate,1
10,385,Accelerate,1
10,401,Accelerate,1
10,417,Accelerate,1
10,434,Accelerate,1
10,450,Accelerate,1
10,467,Accelerate,1
10,485,Accelerate,1
10,500,Accelerate,1
10,517,Accelerate,1
10,534,Accelerate,1
10,550,Accelerate,1
10,567,Accelerate,1
10,584,Turn Left,1
10,584,Accelerate,1
10,601,Turn Left,1
10,602,Accelerate,1
10,617,Turn Left,1
10,617,Accelerate,1
10,633,Turn Left,1
10,633,Accelerate,1
10,651,Turn Left,1
10,651,Accelerate,1
10,668,Turn Left,1
10,668,Accelerate,1
10,684,Turn Left,1
10,684,Accelerate,1
10,701,Turn Left,1
10,702,Accelerate,1
10,717,Turn Left,1
10,718,Accelerate,1
10,734,Turn Left,1
10,734,Accelerate,1
10,751,Turn Left,1
10,752,Accelerate,1
10,768,Turn Left,1
10,768,Accelerate,1
10,784,Turn Left,1
10,784,Accelerate,1
10,801,Turn Left,1
10,802,Accelerate,1
10,817,Turn Left,1
10,817,Accelerate,1
10,834,Turn Left,1
10,834,Accelerate,1
10,850,Turn Left,1
10,850,Accelerate,1
10,867,Turn Left,1
10,867,Accelerate,1
10,884,Turn Left,1
10,884,Accelerate,1
10,900,Turn Left,1
10,900,Accelerate,1
10,917,Turn Left,1
10,917,Accelerate,1
10,934,Turn Left,1
10,935,Accelerate,1
10,950,Turn Left,1
10,950,Accelerate,1
10,966,Turn Left,1
10,967,Accelerate,1
10,984,Turn Left,1
10,984,Accelerate,1
11,002,Turn Left,1
11,002,Accelerate,1
11,017,Turn Left,1
11,017,Accelerate,1
11,034,Accelerate,1
11,051,Accelerate,1
11,067,Accelerate,1
11,085,Accelerate,1
11,100,Accelerate,1
11,117,Accelerate,1
11,134,Accelerate,1
11,151,Accelerate,1
11,168,Accelerate,1
11,184,Accelerate,1
11,202,Accelerate,1
11,217,Bullet Fired,1
11,217,Accelerate,1
11,234,Accelerate,1
11,250,Accelerate,1
11,268,Accelerate,1
11,283,Bullet Missed,1
11,283,Accelerate,1
11,300,Accelerate,1
11,318,Bullet Fired,1
11,318,Accelerate,1
11,335,Accelerate,1
11,352,Accelerate,1
11,367,Accelerate,1
11,384,Turn Left,1
11,384,Accelerate,1
11,401,Turn Left,1
11,401,Accelerate,1
11,418,Bullet Fired,1
11,418,Turn Left,1
11,418,Accelerate,1
11,433,Bullet Missed,1
11,434,Turn Left,1
11,434,Accelerate,1
11,452,Turn Left,1
11,452,Accelerate,1
11,467,Turn Left,1
11,467,Accelerate,1
11,484,Turn Left,1
11,484,Accelerate,1
11,501,Turn Left,1
11,502,Accelerate,1
11,520,Bullet Fired,1
11,521,Turn Left,1
11,521,Accelerate,1
11,534,Turn Left,1
11,534,Accelerate,1
11,550,Turn Left,1
11,550,Accelerate,1
11,567,Turn Left,1
11,567,Accelerate,1
11,583,Bullet Missed,1
11,584,Turn Left,1
11,584,Accelerate,1
11,600,Turn Left,1
11,600,Accelerate,1
11,618,Bullet Fired,1
11,619,Turn Left,1
11,619,Accelerate,1
11,633,Bullet Missed,1
11,634,Turn Left,1
11,634,Accelerate,1
11,653,Turn Left,1
11,653,Accelerate,1
11,667,Accelerate,1
11,684,Accelerate,1
11,702,Accelerate,1
11,718,Accelerate,1
11,734,Accelerate,1
11,752,Accelerate,1
11,767,Accelerate,1
11,784,Accelerate,1
11,800,Accelerate,1
11,817,Accelerate,1
11,833,Accelerate,1
11,851,Bullet Fired,1
11,851,Accelerate,1
11,867,Accelerate,1
11,884,Accelerate,1
11,901,Accelerate,1
11,917,Accelerate,1
11,934,Accelerate,1
11,950,Bullet Fired,1
11,950,Accelerate,1
11,967,Accelerate,1
11,984,Accelerate,1
12,002,Accelerate,1
12,016,Accelerate,1
12,034,Accelerate,1
12,052,Bullet Fired,1
12,052,Accelerate,1
12,067,Accelerate,1
12,083,Accelerate,1
12,102,Accelerate,1
12,116,Accelerate,1
12,134,Accelerate,1
12,150,Bullet Fired,1
12,150,Accelerate,1
12,168,Accelerate,1
12,184,Accelerate,1
12,202,Enemy hit,566
12,203,Accelerate,1
12,217,Accelerate,1
12,234,Accelerate,1
12,253,Bullet Fired,1
12,253,Accelerate,1
12,268,Accelerate,1
12,283,Accelerate,1
12,300,Accelerate,1
12,317,Accelerate,1
12,334,Accelerate,1
12,350,Bullet Fired,1
12,350,Accelerate,1
12,368,Accelerate,1
12,384,Accelerate,1
12,402,Turn Right,1
12,402,Accelerate,1
12,418,Turn Right,1
12,418,Accelerate,1
12,434,Turn Right,1
12,434,Accelerate,1
12,450,Bullet Fired,1
12,451,Turn Right,1
12,451,Accelerate,1
12,468,Turn Right,1
12,468,Accelerate,1
12,484,Turn Right,1
12,484,Accelerate,1
12,502,Turn Right,1
12,502,Accelerate,1
12,518,Turn Right,1
12,518,Accelerate,1
12,534,Turn Right,1
12,534,Accelerate,1
12,551,Bullet Fired,1
12,551,Turn Right,1
12,551,Accelerate,1
12,568,Accelerate,1
12,584,Accelerate,1
12,600,Accelerate,1
12,616,Accelerate,1
12,634,Accelerate,1
12,650,Bullet Missed,1
12,651,Bullet Fired,1
12,651,Accelerate,1
12,667,Accelerate,1
12,684,Accelerate,1
12,701,Bullet Missed,1
12,701,Accelerate,1
12,718,Accelerate,1
12,733,Accelerate,1
12,751,Accelerate,1
12,767,Bullet Missed,1
12,768,Bullet Fired,1
12,768,Accelerate,1
12,784,Enemy hit,116
12,784,Accelerate,1
12,800,Accelerate,1
12,819,Turn Right,1
12,819,Accelerate,1
12,834,Damage taken,1
12,835,Turn Right,1
12,835,Accelerate,1
12,850,Enemy hit,66
12,851,Turn Right,1
12,851,Accelerate,1
12,851,Enemy killed,1
12,867,Bullet Fired,1
12,867,Turn Right,1
12,867,Accelerate,1
12,884,Turn Right,1
12,884,Accelerate,1
12,900,Turn Right,1
12,900,Accelerate,1
12,918,Turn Right,1
12,918,Accelerate,1
12,933,Bullet Missed,1
12,934,Turn Right,1
12,934,Accelerate,1
12,951,Turn Right,1
12,952,Accelerate,1
12,967,Bullet Fired,1
12,967,Turn Right,1
12,967,Accelerate,1
12,984,Turn Right,1
12,984,Accelerate,1
13,002,Turn Right,1
13,002,Accelerate,1
13,017,Turn Right,1
13,017,Accelerate,1
13,033,Turn Right,1
13,033,Accelerate,1
13,050,Turn Right,1
13,050,Accelerate,1
13,068,Bullet Fired,1
13,068,Turn Right,1
13,068,Accelerate,1
13,083,Turn Right,1
13,083,Accelerate,1
13,100,Turn Right,1
13,100,Accelerate,1
13,118,Turn Right,1
13,118,Accelerate,1
13,133,Accelerate,1
13,149,Accelerate,1
13,167,Bullet Fired,1
13,168,Accelerate,1
13,184,Accelerate,1
13,202,Accelerate,1
13,218,Accelerate,1
13,234,Accelerate,1
13,250,Accelerate,1
13,268,Bullet Fired,1
13,268,Accelerate,1
13,284,Accelerate,1
13,300,Accelerate,1
13,317,Accelerate,1
13,334,Accelerate,1
13,350,Accelerate,1
13,368,Bullet Fired,1
13,368,Accelerate,1
13,384,Accelerate,1
13,400,Accelerate,1
13,417,Accelerate,1
13,434,Accelerate,1
13,452,Turn Right,1
13,452,Accelerate,1
13,468,Bullet Fired,1
13,468,Turn Right,1
13,468,Accelerate,1
13,484,Turn Right,1
13,484,Accelerate,1
13,500,Turn Right,1
13,500,Accelerate,1
13,517,Turn Right,1
13,517,Accelerate,1
13,534,Turn Right,1
13,534,Accelerate,1
13,550,Turn Right,1
13,550,Accelerate,1
13,568,Bullet Fired,1
13,568,Turn Right,1
13,568,Accelerate,1
13,584,Turn Right,1
13,584,Accelerate,1
13,600,Turn Right,1
13,600,Accelerate,1
13,617,Turn Right,1
13,617,Accelerate,1
13,634,Turn Right,1
13,634,Accelerate,1
13,651,Turn Right,1
13,668,Bullet Fired,1
13,668,Turn Right,1
13,684,Turn Right,1
