Timestamp, Event, Value
3,041,Accelerate,1
3,058,Accelerate,1
3,075,Turn Left,1
3,075,Accelerate,1
3,090,Turn Left,1
3,091,Accelerate,1
3,107,Turn Left,1
3,107,Accelerate,1
3,124,Turn Left,1
3,124,Accelerate,1
3,141,Turn Left,1
3,141,Accelerate,1
3,158,Turn Left,1
3,158,Accelerate,1
3,175,Turn Left,1
3,175,Accelerate,1
3,191,Turn Left,1
3,191,Accelerate,1
3,209,Accelerate,1
3,225,Accelerate,1
3,241,Accelerate,1
3,257,Accelerate,1
3,274,Accelerate,1
3,291,Accelerate,1
3,308,Accelerate,1
3,324,Accelerate,1
3,342,Accelerate,1
3,357,Accelerate,1
3,374,Accelerate,1
3,390,Accelerate,1
3,407,Accelerate,1
3,424,Accelerate,1
3,441,Accelerate,1
3,458,Accelerate,1
3,474,Accelerate,1
3,490,Accelerate,1
3,508,Accelerate,1
3,525,Accelerate,1
3,541,Accelerate,1
3,559,Turn Right,1
3,559,Accelerate,1
3,574,Turn Right,1
3,574,Accelerate,1
3,590,Turn Right,1
3,590,Accelerate,1
3,607,Turn Right,1
3,608,Accelerate,1
3,624,Turn Right,1
3,624,Accelerate,1
3,641,Turn Right,1
3,641,Accelerate,1
3,658,Turn Right,1
3,659,Accelerate,1
3,674,Turn Right,1
3,674,Accelerate,1
3,692,Turn Right,1
3,692,Accelerate,1
3,708,Turn Right,1
3,708,Accelerate,1
3,724,Turn Right,1
3,724,Accelerate,1
3,741,Turn Right,1
3,741,Accelerate,1
3,757,Turn Right,1
3,757,Accelerate,1
3,775,Accelerate,1
3,790,Accelerate,1
3,807,Accelerate,1
3,824,Accelerate,1
3,844,Accelerate,1
3,858,Accelerate,1
3,875,Accelerate,1
3,891,Accelerate,1
3,907,Accelerate,1
3,924,Accelerate,1
3,941,Accelerate,1
3,957,Accelerate,1
3,974,Accelerate,1
3,991,Accelerate,1
4,008,Accelerate,1
4,024,Accelerate,1
4,040,Accelerate,1
4,058,Accelerate,1
4,074,Accelerate,1
4,091,Accelerate,1
4,107,Accelerate,1
4,124,Accelerate,1
4,141,Accelerate,1
4,157,Accelerate,1
4,174,Accelerate,1
4,191,Accelerate,1
4,208,Accelerate,1
4,224,Accelerate,1
4,241,Accelerate,1
4,258,Accelerate,1
4,274,Accelerate,1
4,291,Accelerate,1
4,307,Accelerate,1
4,324,Accelerate,1
4,341,Accelerate,1
4,357,Accelerate,1
4,374,Accelerate,1
4,391,Accelerate,1
4,407,Accelerate,1
4,425,Accelerate,1
4,440,Accelerate,1
4,458,Accelerate,1
4,473,Accelerate,1
4,492,Accelerate,1
4,507,Accelerate,1
4,525,Accelerate,1
4,540,Accelerate,1
4,558,Accelerate,1
4,574,Accelerate,1
4,591,Turn Left,1
4,608,Turn Left,1
4,624,Turn Left,1
4,641,Turn Left,1
4,657,Turn Left,1
4,674,Turn Left,1
4,692,Turn Left,1
4,707,Turn Left,1
4,724,Turn Left,1
4,741,Turn Left,1
4,757,Turn Left,1
4,774,Turn Left,1
4,791,Turn Left,1
4,808,Turn Left,1
4,824,Turn Left,1
4,840,Turn Left,1
5,276,Bullet Fired,1
5,375,Bullet Fired,1
5,475,Bullet Fired,1
5,491,Accelerate,1
5,507,Accelerate,1
5,524,Accelerate,1
5,541,Accelerate,1
5,557,Accelerate,1
5,575,Accelerate,1
5,592,Turn Right,1
5,592,Accelerate,1
5,607,Turn Right,1
5,608,Accelerate,1
5,624,Turn Right,1
5,624,Accelerate,1
5,640,Turn Right,1
5,640,Accelerate,1
5,658,Turn Right,1
5,659,Accelerate,1
5,673,Turn Right,1
5,673,Accelerate,1
5,690,Turn Right,1
5,690,Accelerate,1
5,707,Turn Right,1
5,707,Accelerate,1
5,724,Turn Right,1
5,724,Accelerate,1
5,741,Turn Right,1
5,741,Accelerate,1
5,758,Turn Right,1
5,758,Accelerate,1
5,774,Turn Right,1
5,774,Accelerate,1
5,791,Turn Right,1
5,791,Accelerate,1
5,808,Accelerate,1
5,824,Accelerate,1
5,844,Accelerate,1
5,857,Accelerate,1
5,874,Accelerate,1
5,891,Accelerate,1
5,907,Accelerate,1
5,924,Accelerate,1
5,941,Accelerate,1
5,957,Accelerate,1
5,975,Accelerate,1
5,990,Accelerate,1
6,008,Accelerate,1
6,024,Accelerate,1
6,041,Accelerate,1
6,058,Accelerate,1
6,074,Accelerate,1
6,090,Accelerate,1
6,108,Accelerate,1
6,124,Accelerate,1
6,140,Accelerate,1
6,158,Accelerate,1
6,174,Accelerate,1
6,191,Accelerate,1
6,207,Accelerate,1
6,224,Accelerate,1
6,241,Accelerate,1
6,258,Turn Left,1
6,258,Accelerate,1
6,275,Turn Left,1
6,275,Accelerate,1
6,291,Turn Left,1
6,292,Accelerate,1
6,307,Turn Left,1
6,307,Accelerate,1
6,324,Turn Left,1
6,324,Accelerate,1
6,341,Turn Left,1
6,341,Accelerate,1
6,357,Turn Left,1
6,357,Accelerate,1
6,374,Turn Left,1
6,374,Accelerate,1
6,391,Turn Left,1
6,391,Accelerate,1
6,407,Turn Left,1
6,407,Accelerate,1
6,426,Accelerate,1
6,441,Accelerate,1
6,457,Accelerate,1
6,473,Accelerate,1
6,491,Accelerate,1
6,508,Accelerate,1
6,524,Accelerate,1
6,541,Accelerate,1
6,558,Turn Right,1
6,558,Accelerate,1
6,574,Turn Right,1
6,574,Accelerate,1
6,591,Turn Right,1
6,591,Accelerate,1
6,607,Turn Right,1
6,607,Accelerate,1
6,624,Turn Right,1
6,624,Accelerate,1
6,641,Turn Right,1
6,641,Accelerate,1
6,657,Turn Right,1
6,657,Accelerate,1
6,674,Turn Right,1
6,674,Accelerate,1
6,691,Turn Right,1
6,691,Accelerate,1
6,707,Turn Right,1
6,707,Accelerate,1
6,725,Turn Right,1
6,725,Accelerate,1
6,741,Turn Right,1
6,741,Accelerate,1
6,757,Turn Right,1
6,758,Accelerate,1
6,775,Turn Right,1
6,775,Accelerate,1
6,791,Turn Right,1
6,791,Accelerate,1
6,808,Turn Right,1
6,808,Accelerate,1
6,824,Turn Right,1
6,824,Accelerate,1
6,840,Turn Right,1
6,840,Accelerate,1
6,858,Accelerate,1
6,875,Accelerate,1
6,890,Accelerate,1
6,907,Accelerate,1
6,924,Accelerate,1
6,941,Accelerate,1
6,958,Accelerate,1
6,974,Accelerate,1
6,990,Accelerate,1
7,007,Accelerate,1
7,025,Accelerate,1
7,040,Accelerate,1
7,058,Accelerate,1
7,074,Accelerate,1
7,091,Accelerate,1
7,107,Accelerate,1
7,124,Accelerate,1
7,141,Accelerate,1
7,158,Accelerate,1
7,174,Accelerate,1
7,191,Accelerate,1
7,208,Accelerate,1
7,224,Accelerate,1
7,241,Accelerate,1
7,257,Accelerate,1
7,274,Accelerate,1
7,291,Accelerate,1
7,308,Turn Left,1
7,308,Accelerate,1
7,324,Turn Left,1
7,324,Accelerate,1
7,340,Turn Left,1
7,340,Accelerate,1
7,358,Turn Left,1
7,358,Accelerate,1
7,375,Turn Left,1
7,375,Accelerate,1
7,390,Turn Left,1
7,391,Accelerate,1
7,408,Turn Left,1
7,408,Accelerate,1
7,425,Turn Left,1
7,425,Accelerate,1
7,440,Turn Left,1
7,441,Accelerate,1
7,458,Turn Left,1
7,458,Accelerate,1
7,473,Turn Left,1
7,474,Accelerate,1
7,491,Accelerate,1
7,508,Accelerate,1
7,525,Accelerate,1
7,541,Accelerate,1
7,558,Accelerate,1
7,575,Accelerate,1
7,591,Accelerate,1
7,607,Accelerate,1
7,624,Accelerate,1
7,640,Accelerate,1
7,657,Accelerate,1
7,674,Accelerate,1
7,691,Accelerate,1
7,707,Accelerate,1
7,725,Accelerate,1
7,742,Accelerate,1
7,757,Accelerate,1
7,774,Accelerate,1
7,792,Turn Left,1
7,792,Accelerate,1
7,807,Turn Left,1
7,808,Accelerate,1
7,824,Turn Left,1
7,824,Accelerate,1
7,841,Turn Left,1
7,841,Accelerate,1
7,858,Turn Left,1
7,858,Accelerate,1
7,874,Turn Left,1
7,874,Accelerate,1
7,891,Turn Left,1
7,891,Accelerate,1
7,908,Turn Left,1
7,924,Turn Left,1
7,940,Turn Left,1
7,957,Turn Left,1
7,975,Turn Left,1
7,990,Turn Left,1
8,007,Bullet Missed,1
8,008,Turn Left,1
8,025,Turn Left,1
8,041,Turn Left,1
8,058,Turn Left,1
8,074,Turn Left,1
8,225,Turn Left,1
8,241,Turn Left,1
8,258,Turn Left,1
8,274,Turn Left,1
8,291,Turn Left,1
8,307,Turn Left,1
8,324,Turn Left,1
8,342,Turn Left,1
8,358,Turn Left,1
8,374,Turn Left,1
8,391,Bullet Missed,1
8,391,Turn Left,1
8,407,Turn Left,1
8,424,Turn Left,1
8,441,Turn Left,1
8,457,Turn Left,1
8,474,Turn Left,1
8,491,Turn Left,1
8,508,Turn Left,1
8,524,Turn Left,1
8,541,Turn Left,1
8,558,Turn Left,1
8,575,Turn Left,1
8,591,Turn Left,1
8,607,Turn Left,1
8,624,Turn Left,1
8,641,Turn Left,1
8,657,Turn Left,1
8,674,Turn Left,1
8,691,Turn Left,1
8,707,Bullet Missed,1
8,708,Turn Left,1
8,725,Turn Left,1
8,740,Turn Left,1
8,758,Turn Left,1
8,774,Turn Left,1
8,791,Turn Left,1
8,808,Turn Left,1
8,825,Turn Left,1
8,840,Turn Left,1
8,858,Turn Left,1
8,875,Turn Left,1
8,891,Turn Left,1
8,908,Turn Left,1
8,924,Turn Left,1
8,941,Turn Left,1
8,958,Turn Left,1
8,975,Turn Left,1
8,991,Turn Left,1
9,007,Turn Left,1
9,025,Turn Left,1
9,041,Turn Left,1
9,058,Turn Left,1
9,074,Turn Left,1
9,091,Turn Left,1
9,107,Turn Left,1
9,124,Turn Left,1
9,141,Turn Left,1
9,158,Turn Left,1
9,174,Turn Left,1
9,193,Turn Left,1
9,208,Turn Left,1
9,224,Turn Left,1
9,241,Turn Left,1
9,257,Turn Left,1
9,275,Turn Left,1
9,290,Turn Left,1
9,308,Turn Left,1
9,324,Turn Left,1
9,341,Turn Left,1
9,359,Turn Left,1
9,375,Turn Left,1
9,391,Turn Left,1
9,425,Bullet Fired,1
9,525,Enemy collision,1
9,525,Damage taken,1
9,526,Enemy killed,1
9,538,Bullet Fired,1
9,625,Bullet Fired,1
9,725,Bullet Fired,1
9,825,Bullet Fired,1
9,925,Bullet Fired,1
9,975,Turn Left,1
9,990,Turn Left,1
10,007,Turn Left,1
10,024,Turn Left,1
10,041,Turn Left,1
10,058,Turn Left,1
10,074,Turn Left,1
10,091,Turn Left,1
10,107,Turn Left,1
10,124,Turn Left,1
10,141,Turn Left,1
10,157,Turn Left,1
10,174,Turn Left,1
10,190,Turn Left,1
10,207,Turn Left,1
10,224,Turn Left,1
10,240,Turn Left,1
10,258,Turn Left,1
10,274,Turn Left,1
10,291,Turn Left,1
10,307,Turn Left,1
10,324,Turn Left,1
10,341,Turn Left,1
10,357,Turn Left,1
10,373,Turn Left,1
10,392,Turn Left,1
10,492,Bullet Fired,1
10,591,Bullet Fired,1
10,692,Bullet Fired,1
10,792,Bullet Fired,1
10,891,Bullet Fired,1
10,907,Enemy hit,399
10,993,Bullet Fired,1
11,007,Enemy hit,399
11,092,Enemy hit,383
11,093,Bullet Fired,1
11,093,Enemy killed,1
11,140,Bullet Missed,1
11,174,Bullet Missed,1
11,191,Bullet Fired,1
11,224,Bullet Missed,1
11,224,Bullet Missed,1
11,275,Bullet Missed,1
11,275,Bullet Missed,1
11,291,Bullet Fired,1
11,308,Bullet Missed,1
11,374,Bullet Missed,1
11,592,Turn Right,1
11,607,Turn Right,1
11,625,Turn Right,1
11,640,Turn Right,1
11,657,Turn Right,1
11,674,Turn Right,1
11,690,Turn Right,1
11,707,Turn Right,1
11,724,Turn Right,1
11,891,Accelerate,1
11,908,Accelerate,1
11,924,Accelerate,1
11,941,Accelerate,1
11,957,Accelerate,1
11,974,Accelerate,1
11,991,Accelerate,1
12,007,Accelerate,1
12,024,Accelerate,1
12,041,Accelerate,1
12,058,Accelerate,1
12,074,Accelerate,1
12,090,Accelerate,1
12,107,Accelerate,1
12,124,Accelerate,1
12,140,Accelerate,1
12,157,Accelerate,1
12,174,Accelerate,1
12,190,Accelerate,1
12,208,Accelerate,1
12,224,Accelerate,1
12,240,Accelerate,1
12,257,Accelerate,1
12,274,Accelerate,1
12,291,Accelerate,1
12,308,Accelerate,1
12,324,Accelerate,1
12,342,Accelerate,1
12,358,Accelerate,1
12,374,Accelerate,1
12,390,Accelerate,1
12,408,Accelerate,1
12,424,Accelerate,1
12,441,Accelerate,1
12,458,Accelerate,1
12,473,Accelerate,1
12,491,Accelerate,1
12,508,Accelerate,1
12,525,Accelerate,1
12,541,Accelerate,1
12,558,Accelerate,1
12,575,Accelerate,1
12,591,Accelerate,1
12,607,Accelerate,1
12,624,Accelerate,1
12,641,Accelerate,1
12,657,Accelerate,1
12,675,Accelerate,1
12,692,Accelerate,1
12,707,Accelerate,1
12,725,Accelerate,1
12,741,Accelerate,1
12,758,Accelerate,1
12,775,Accelerate,1
12,791,Accelerate,1
12,807,Accelerate,1
12,825,Accelerate,1
12,841,Accelerate,1
12,858,Accelerate,1
12,874,Accelerate,1
12,891,Accelerate,1
12,908,Accelerate,1
12,925,Accelerate,1
12,940,Accelerate,1
12,958,Accelerate,1
12,975,Accelerate,1
12,991,Accelerate,1
13,007,Accelerate,1
13,024,Accelerate,1
13,041,Accelerate,1
13,057,Accelerate,1
13,074,Accelerate,1
13,092,Accelerate,1
13,107,Accelerate,1
13,124,Accelerate,1
13,141,Accelerate,1
13,157,Accelerate,1
13,174,Accelerate,1
13,191,Accelerate,1
13,208,Accelerate,1
13,224,Accelerate,1
13,241,Accelerate,1
13,257,Accelerate,1
13,274,Accelerate,1
13,290,Accelerate,1
13,307,Accelerate,1
13,324,Accelerate,1
13,341,Accelerate,1
13,358,Accelerate,1
13,374,Bullet Missed,1
13,375,Accelerate,1
13,391,Accelerate,1
13,407,Accelerate,1
13,425,Accelerate,1
13,441,Accelerate,1
13,457,Accelerate,1
13,475,Accelerate,1
13,490,Accelerate,1
13,507,Accelerate,1
13,524,Accelerate,1
13,541,Accelerate,1
13,557,Accelerate,1
13,574,Accelerate,1
13,591,Accelerate,1
13,607,Accelerate,1
13,624,Bullet Missed,1
13,624,Accelerate,1
13,640,Accelerate,1
13,657,Accelerate,1
13,674,Accelerate,1
13,692,Accelerate,1
13,708,Accelerate,1
13,724,Accelerate,1
13,740,Accelerate,1
13,757,Accelerate,1
13,775,Accelerate,1
13,791,Accelerate,1
13,808,Accelerate,1
13,824,Accelerate,1
13,841,Turn Left,1
13,841,Accelerate,1
13,856,Bullet Missed,1
13,857,Turn Left,1
13,857,Accelerate,1
13,875,Turn Left,1
13,875,Accelerate,1
13,891,Turn Left,1
13,891,Accelerate,1
13,907,Turn Left,1
13,907,Accelerate,1
13,924,Turn Left,1
13,924,Accelerate,1
13,941,Turn Left,1
13,941,Accelerate,1
13,957,Turn Left,1
13,957,Accelerate,1
13,974,Turn Left,1
13,974,Accelerate,1
13,990,Turn Left,1
13,990,Accelerate,1
14,007,Turn Left,1
14,007,Accelerate,1
14,024,Turn Left,1
14,025,Accelerate,1
14,042,Accelerate,1
14,057,Accelerate,1
14,073,Accelerate,1
14,091,Accelerate,1
14,107,Accelerate,1
14,124,Accelerate,1
14,140,Accelerate,1
14,157,Accelerate,1
14,174,Accelerate,1
14,191,Accelerate,1
14,207,Accelerate,1
14,224,Accelerate,1
14,240,Bullet Missed,1
14,241,Accelerate,1
14,257,Accelerate,1
14,275,Accelerate,1
14,291,Accelerate,1
14,308,Accelerate,1
14,324,Accelerate,1
14,340,Accelerate,1
14,357,Accelerate,1
14,374,Accelerate,1
14,390,Accelerate,1
14,407,Accelerate,1
14,424,Accelerate,1
14,441,Accelerate,1
14,457,Accelerate,1
14,473,Accelerate,1
14,491,Accelerate,1
14,507,Accelerate,1
14,524,Accelerate,1
14,541,Accelerate,1
14,557,Accelerate,1
14,574,Turn Left,1
14,574,Accelerate,1
14,590,Turn Left,1
14,591,Accelerate,1
14,606,Turn Left,1
14,606,Accelerate,1
14,624,Turn Left,1
14,624,Accelerate,1
14,641,Turn Left,1
14,642,Accelerate,1
14,658,Turn Left,1
14,658,Accelerate,1
14,674,Turn Left,1
14,674,Accelerate,1
14,691,Turn Left,1
14,691,Accelerate,1
14,707,Accelerate,1
14,724,Accelerate,1
14,740,Accelerate,1
14,757,Accelerate,1
14,775,Accelerate,1
14,790,Accelerate,1
14,807,Accelerate,1
14,824,Accelerate,1
14,840,Accelerate,1
14,858,Accelerate,1
14,874,Accelerate,1
14,890,Accelerate,1
14,907,Accelerate,1
14,924,Accelerate,1
14,940,Accelerate,1
14,957,Accelerate,1
14,974,Accelerate,1
14,990,Accelerate,1
15,007,Accelerate,1
15,024,Accelerate,1
15,041,Accelerate,1
15,056,Accelerate,1
15,074,Accelerate,1
15,091,Accelerate,1
15,106,Accelerate,1
15,123,Accelerate,1
15,141,Accelerate,1
15,156,Accelerate,1
15,174,Accelerate,1
15,191,Accelerate,1
15,207,Accelerate,1
15,224,Accelerate,1
15,240,Accelerate,1
15,258,Accelerate,1
15,274,Accelerate,1
15,291,Accelerate,1
15,307,Accelerate,1
15,324,Accelerate,1
15,340,Accelerate,1
15,358,Accelerate,1
15,374,Accelerate,1
15,392,Accelerate,1
15,406,Accelerate,1
15,423,Accelerate,1
15,440,Accelerate,1
15,457,Accelerate,1
15,474,Accelerate,1
15,490,Accelerate,1
15,507,Accelerate,1
15,524,Accelerate,1
15,540,Accelerate,1
15,557,Accelerate,1
15,575,Accelerate,1
15,590,Accelerate,1
15,607,Accelerate,1
15,623,Accelerate,1
15,640,Accelerate,1
15,657,Accelerate,1
15,673,Accelerate,1
15,691,Accelerate,1
15,707,Accelerate,1
15,724,Accelerate,1
15,740,Accelerate,1
15,757,Accelerate,1
15,774,Accelerate,1
15,791,Accelerate,1
15,807,Accelerate,1
15,824,Accelerate,1
15,840,Bullet Missed,1
15,841,Accelerate,1
15,857,Accelerate,1
15,873,Accelerate,1
15,890,Accelerate,1
15,908,Accelerate,1
15,924,Accelerate,1
15,940,Bullet Missed,1
15,941,Turn Right,1
15,941,Accelerate,1
15,957,Turn Right,1
15,957,Accelerate,1
15,974,Turn Right,1
15,974,Accelerate,1
15,990,Turn Right,1
15,991,Accelerate,1
16,007,Turn Right,1
16,007,Accelerate,1
16,024,Turn Right,1
16,024,Accelerate,1
16,040,Turn Right,1
16,040,Accelerate,1
16,057,Turn Right,1
16,058,Accelerate,1
16,074,Turn Right,1
16,074,Accelerate,1
16,091,Turn Right,1
16,091,Accelerate,1
16,106,Turn Right,1
16,107,Accelerate,1
16,124,Accelerate,1
16,140,Accelerate,1
16,157,Accelerate,1
16,173,Accelerate,1
16,190,Accelerate,1
16,208,Accelerate,1
16,224,Accelerate,1
16,241,Accelerate,1
16,258,Accelerate,1
16,274,Accelerate,1
16,291,Accelerate,1
16,307,Accelerate,1
16,324,Accelerate,1
16,340,Accelerate,1
16,357,Accelerate,1
16,373,Accelerate,1
16,391,Accelerate,1
16,407,Accelerate,1
16,423,Accelerate,1
16,441,Turn Left,1
16,441,Accelerate,1
16,457,Turn Left,1
16,457,Accelerate,1
16,474,Turn Left,1
16,474,Accelerate,1
16,490,Turn Left,1
16,490,Accelerate,1
16,507,Turn Left,1
16,507,Accelerate,1
16,524,Turn Left,1
16,524,Accelerate,1
16,540,Turn Left,1
16,540,Accelerate,1
16,557,Turn Left,1
16,557,Accelerate,1
16,574,Turn Left,1
16,574,Accelerate,1
16,590,Turn Left,1
16,590,Accelerate,1
16,607,Turn Left,1
16,607,Accelerate,1
16,624,Turn Left,1
16,624,Accelerate,1
16,640,Turn Left,1
16,640,Accelerate,1
16,657,Turn Left,1
16,657,Accelerate,1
16,674,Turn Left,1
16,691,Turn Left,1
16,708,Turn Left,1
16,724,Turn Left,1
16,740,Turn Left,1
16,757,Turn Left,1
16,774,Turn Left,1
16,791,Turn Left,1
16,807,Turn Left,1
16,824,Turn Left,1
16,840,Turn Left,1
16,857,Turn Left,1
16,873,Turn Left,1
16,891,Turn Left,1
16,907,Turn Left,1
17,075,Bullet Fired,1
17,174,Bullet Fired,1
17,275,Bullet Fired,1
17,374,Bullet Fired,1
17,475,Bullet Fired,1
17,575,Bullet Fired,1
17,674,Bullet Fired,1
17,775,Bullet Fired,1
17,790,Enemy hit,199
17,875,Bullet Fired,1
17,975,Bullet Fired,1
17,991,Enemy hit,199
18,075,Enemy hit,183
18,076,Bullet Fired,1
18,076,Turn Right,1
18,090,Turn Right,1
18,107,Turn Right,1
18,124,Turn Right,1
18,141,Turn Right,1
18,157,Turn Right,1
18,176,Bullet Fired,1
18,176,Turn Right,1
18,190,Turn Right,1
18,208,Turn Right,1
18,224,Turn Right,1
18,240,Turn Right,1
18,257,Turn Right,1
18,274,Bullet Fired,1
18,274,Turn Right,1
18,290,Turn Right,1
18,307,Turn Right,1
18,323,Turn Right,1
18,341,Turn Right,1
18,357,Turn Right,1
18,377,Bullet Fired,1
18,377,Turn Right,1
18,377,Accelerate,1
18,391,Turn Right,1
18,391,Accelerate,1
18,408,Turn Right,1
18,408,Accelerate,1
18,424,Turn Right,1
18,424,Accelerate,1
18,441,Turn Right,1
18,441,Accelerate,1
18,458,Turn Right,1
18,458,Accelerate,1
18,475,Turn Right,1
18,475,Accelerate,1
18,491,Turn Right,1
18,491,Accelerate,1
18,507,Turn Right,1
18,507,Accelerate,1
18,523,Turn Right,1
18,523,Accelerate,1
18,540,Turn Right,1
18,541,Accelerate,1
18,558,Accelerate,1
18,574,Accelerate,1
18,591,Accelerate,1
18,608,Accelerate,1
18,624,Accelerate,1
18,641,Accelerate,1
18,657,Accelerate,1
18,674,Accelerate,1
18,690,Accelerate,1
18,707,Accelerate,1
18,723,Accelerate,1
18,741,Accelerate,1
18,758,Accelerate,1
18,774,Accelerate,1
18,791,Accelerate,1
18,807,Accelerate,1
18,908,Bullet Fired,1
19,008,Bullet Fired,1
19,108,Bullet Fired,1
19,208,Bullet Fired,1
19,242,Turn Right,1
19,257,Turn Right,1
19,274,Turn Right,1
19,290,Turn Right,1
19,309,Bullet Fired,1
19,309,Turn Right,1
19,309,Accelerate,1
19,324,Turn Right,1
19,325,Accelerate,1
19,341,Turn Right,1
19,341,Accelerate,1
19,358,Turn Right,1
19,358,Accelerate,1
19,375,Turn Right,1
19,375,Accelerate,1
19,392,Turn Right,1
19,392,Accelerate,1
19,407,Bullet Fired,1
19,407,Turn Right,1
19,408,Accelerate,1
19,425,Turn Right,1
19,440,Turn Right,1
19,457,Turn Right,1
19,473,Turn Right,1
19,491,Turn Right,1
19,508,Bullet Fired,1
19,508,Turn Right,1
19,544,Turn Right,1
19,591,Turn Right,1
19,608,Bullet Fired,1
19,608,Turn Right,1
19,624,Turn Right,1
19,640,Turn Right,1
19,656,Turn Right,1
19,890,Bullet Missed,1
19,924,Turn Left,1
19,941,Turn Left,1
19,957,Turn Left,1
19,974,Turn Left,1
19,991,Turn Left,1
20,007,Bullet Missed,1
20,016,Turn Left,1
