Timestamp, Event, Value
0.179,Accelerate,1
0.195,Accelerate,1
0.198,Accelerate,1
0.212,Accelerate,1
0.228,Accelerate,1
0.245,Accelerate,1
0.261,Accelerate,1
0.279,Accelerate,1
0.294,Accelerate,1
0.312,Accelerate,1
0.329,Accelerate,1
0.346,Accelerate,1
0.361,Accelerate,1
0.379,Accelerate,1
0.395,Accelerate,1
0.412,Accelerate,1
0.429,Accelerate,1
0.446,Accelerate,1
0.461,Accelerate,1
0.478,Accelerate,1
0.495,Accelerate,1
0.511,Accelerate,1
0.528,Accelerate,1
0.545,Accelerate,1
0.562,Accelerate,1
0.579,Accelerate,1
0.596,Accelerate,1
0.612,Accelerate,1
0.628,Accelerate,1
0.644,Accelerate,1
0.663,Turn Right,1
0.663,Accelerate,1
0.678,Turn Right,1
0.678,Accelerate,1
0.695,Turn Right,1
0.695,Accelerate,1
0.711,Turn Right,1
0.711,Accelerate,1
0.727,Turn Right,1
0.728,Accelerate,1
0.745,Turn Right,1
0.745,Accelerate,1
0.762,Turn Right,1
0.762,Accelerate,1
0.778,Turn Right,1
0.778,Accelerate,1
0.795,Turn Right,1
0.795,Accelerate,1
0.811,Turn Right,1
0.811,Accelerate,1
0.828,Turn Right,1
0.828,Accelerate,1
0.845,Turn Right,1
0.845,Accelerate,1
0.862,Turn Right,1
0.863,Accelerate,1
0.878,Accelerate,1
0.894,Accelerate,1
0.912,Accelerate,1
0.928,Accelerate,1
0.945,Accelerate,1
0.962,Accelerate,1
0.978,Accelerate,1
0.996,Accelerate,1
1.011,Accelerate,1
1.028,Accelerate,1
1.045,Accelerate,1
1.061,Accelerate,1
1.078,Accelerate,1
1.096,Turn Left,1
1.096,Accelerate,1
1.112,Turn Left,1
1.112,Accelerate,1
1.128,Turn Left,1
1.128,Accelerate,1
1.145,Turn Left,1
1.145,Accelerate,1
1.162,Turn Left,1
1.163,Accelerate,1
1.178,Turn Left,1
1.178,Accelerate,1
1.195,Turn Left,1
1.195,Accelerate,1
1.211,Turn Left,1
1.211,Accelerate,1
1.228,Turn Left,1
1.228,Accelerate,1
1.246,Accelerate,1
1.262,Accelerate,1
1.278,Accelerate,1
1.294,Accelerate,1
1.312,Accelerate,1
1.328,Accelerate,1
1.345,Accelerate,1
1.362,Accelerate,1
1.378,Accelerate,1
1.395,Accelerate,1
1.412,Accelerate,1
1.428,Accelerate,1
1.444,Accelerate,1
1.462,Accelerate,1
1.478,Accelerate,1
1.495,Accelerate,1
1.511,Accelerate,1
1.528,Accelerate,1
1.545,Accelerate,1
1.561,Accelerate,1
1.578,Accelerate,1
1.595,Accelerate,1
1.612,Accelerate,1
1.628,Accelerate,1
1.645,Accelerate,1
1.662,Accelerate,1
1.678,Accelerate,1
1.695,Accelerate,1
1.711,Accelerate,1
1.728,Accelerate,1
1.744,Accelerate,1
1.761,Accelerate,1
1.778,Accelerate,1
1.795,Accelerate,1
1.812,Accelerate,1
1.828,Accelerate,1
1.845,Accelerate,1
1.861,Accelerate,1
1.878,Accelerate,1
1.894,Accelerate,1
1.912,Accelerate,1
1.929,Accelerate,1
1.945,Accelerate,1
1.962,Accelerate,1
1.979,Accelerate,1
1.995,Accelerate,1
2.012,Accelerate,1
2.029,Accelerate,1
2.045,Accelerate,1
2.062,Accelerate,1
2.078,Accelerate,1
2.094,Accelerate,1
2.112,Accelerate,1
2.128,Accelerate,1
2.145,Accelerate,1
2.162,Accelerate,1
2.179,Accelerate,1
2.195,Accelerate,1
2.212,Accelerate,1
2.228,Accelerate,1
2.245,Accelerate,1
2.261,Accelerate,1
2.278,Accelerate,1
2.295,Accelerate,1
2.312,Accelerate,1
2.328,Accelerate,1
2.344,Accelerate,1
2.361,Accelerate,1
2.377,Accelerate,1
2.395,Accelerate,1
2.412,Accelerate,1
2.428,Accelerate,1
2.444,Accelerate,1
2.462,Accelerate,1
2.478,Accelerate,1
2.495,Accelerate,1
2.511,Accelerate,1
2.528,Turn Left,1
2.528,Accelerate,1
2.545,Turn Left,1
2.545,Accelerate,1
2.561,Turn Left,1
2.561,Accelerate,1
2.578,Turn Left,1
2.578,Accelerate,1
2.595,Turn Left,1
2.595,Accelerate,1
2.612,Turn Left,1
2.612,Accelerate,1
2.628,Turn Left,1
2.628,Accelerate,1
2.645,Accelerate,1
2.662,Accelerate,1
2.678,Accelerate,1
2.695,Accelerate,1
2.711,Accelerate,1
2.728,Accelerate,1
2.745,Accelerate,1
2.761,Accelerate,1
2.778,Accelerate,1
2.794,Accelerate,1
2.812,Accelerate,1
2.828,Accelerate,1
2.846,Accelerate,1
2.861,Accelerate,1
2.879,Accelerate,1
2.895,Accelerate,1
2.912,Accelerate,1
2.928,Turn Right,1
2.929,Accelerate,1
2.945,Turn Right,1
2.946,Accelerate,1
2.961,Turn Right,1
2.961,Accelerate,1
2.978,Turn Right,1
2.978,Accelerate,1
2.995,Turn Right,1
2.995,Accelerate,1
3.012,Turn Right,1
3.012,Accelerate,1
3.028,Turn Right,1
3.028,Accelerate,1
3.045,Accelerate,1
3.062,Accelerate,1
3.079,Accelerate,1
3.095,Accelerate,1
3.111,Accelerate,1
3.128,Accelerate,1
3.145,Accelerate,1
3.162,Accelerate,1
3.178,Accelerate,1
3.195,Accelerate,1
3.211,Accelerate,1
3.228,Accelerate,1
3.245,Accelerate,1
3.262,Accelerate,1
3.278,Accelerate,1
3.295,Accelerate,1
3.312,Accelerate,1
3.328,Accelerate,1
3.345,Accelerate,1
3.361,Accelerate,1
3.379,Accelerate,1
3.395,Accelerate,1
3.412,Turn Left,1
3.413,Accelerate,1
3.429,Turn Left,1
3.429,Accelerate,1
3.445,Turn Left,1
3.445,Accelerate,1
3.462,Turn Left,1
3.462,Accelerate,1
3.478,Turn Left,1
3.478,Accelerate,1
3.494,Turn Left,1
3.495,Accelerate,1
3.511,Turn Left,1
3.511,Accelerate,1
3.528,Turn Left,1
3.528,Accelerate,1
3.545,Turn Left,1
3.545,Accelerate,1
3.561,Accelerate,1
3.578,Accelerate,1
3.595,Accelerate,1
3.612,Accelerate,1
3.627,Accelerate,1
3.645,Accelerate,1
3.661,Accelerate,1
3.678,Accelerate,1
3.695,Accelerate,1
3.711,Accelerate,1
3.728,Accelerate,1
3.745,Accelerate,1
3.762,Accelerate,1
3.778,Accelerate,1
3.795,Accelerate,1
3.811,Accelerate,1
3.829,Accelerate,1
3.845,Turn Right,1
3.845,Accelerate,1
3.862,Turn Right,1
3.862,Accelerate,1
3.878,Turn Right,1
3.878,Accelerate,1
3.900,Turn Right,1
3.901,Accelerate,1
3.911,Turn Right,1
3.911,Accelerate,1
3.928,Turn Right,1
3.928,Accelerate,1
3.944,Turn Right,1
3.944,Accelerate,1
3.962,Accelerate,1
3.979,Accelerate,1
3.995,Accelerate,1
4.012,Accelerate,1
4.028,Accelerate,1
4.045,Accelerate,1
4.062,Accelerate,1
4.078,Accelerate,1
4.095,Accelerate,1
4.112,Accelerate,1
4.128,Accelerate,1
4.145,Accelerate,1
4.162,Accelerate,1
4.178,Accelerate,1
4.194,Accelerate,1
4.211,Accelerate,1
4.228,Accelerate,1
4.244,Accelerate,1
4.262,Accelerate,1
4.278,Accelerate,1
4.295,Accelerate,1
4.311,Accelerate,1
4.328,Accelerate,1
4.345,Accelerate,1
4.362,Accelerate,1
4.378,Accelerate,1
4.395,Accelerate,1
4.412,Accelerate,1
4.428,Accelerate,1
4.445,Accelerate,1
4.461,Accelerate,1
4.478,Accelerate,1
4.496,Turn Left,1
4.496,Accelerate,1
4.514,Turn Left,1
4.527,Turn Left,1
4.545,Turn Left,1
4.562,Turn Left,1
4.578,Turn Left,1
4.595,Turn Left,1
4.612,Turn Left,1
4.628,Turn Left,1
4.644,Turn Left,1
4.661,Turn Left,1
4.679,Turn Left,1
4.694,Turn Left,1
4.711,Turn Left,1
4.727,Turn Left,1
4.744,Turn Left,1
4.761,Turn Left,1
4.779,Turn Left,1
4.795,Turn Left,1
4.811,Turn Left,1
4.828,Turn Left,1
4.844,Turn Left,1
4.862,Turn Left,1
4.878,Turn Left,1
4.895,Turn Left,1
4.911,Turn Left,1
4.928,Turn Left,1
4.945,Turn Left,1
4.962,Turn Left,1
4.978,Turn Left,1
4.995,Turn Left,1
5.011,Turn Left,1
5.028,Turn Left,1
5.045,Turn Left,1
5.062,Turn Left,1
5.078,Turn Left,1
5.095,Turn Left,1
5.111,Turn Left,1
5.128,Turn Left,1
5.146,Turn Left,1
5.161,Turn Left,1
5.180,Turn Left,1
5.195,Turn Left,1
5.212,Turn Left,1
5.228,Turn Left,1
5.245,Turn Left,1
5.261,Turn Left,1
5.279,Turn Left,1
5.295,Turn Left,1
5.311,Turn Left,1
5.328,Turn Left,1
5.344,Turn Left,1
5.362,Turn Left,1
5.377,Turn Left,1
5.395,Turn Left,1
5.411,Turn Left,1
5.429,Turn Left,1
5.446,Turn Left,1
5.462,Turn Left,1
5.479,Turn Left,1
5.494,Turn Left,1
5.511,Turn Left,1
5.528,Turn Left,1
5.545,Turn Left,1
5.562,Turn Left,1
5.578,Turn Left,1
5.596,Turn Left,1
5.612,Turn Left,1
5.628,Turn Left,1
5.644,Turn Left,1
5.663,Turn Left,1
5.678,Turn Left,1
5.695,Turn Left,1
5.713,Turn Left,1
5.727,Turn Left,1
5.745,Turn Left,1
5.761,Turn Left,1
5.778,Turn Left,1
5.795,Turn Left,1
5.812,Turn Left,1
5.828,Turn Left,1
5.845,Turn Left,1
5.861,Turn Left,1
5.878,Turn Left,1
5.899,Turn Left,1
5.916,Turn Left,1
5.930,Turn Left,1
5.945,Turn Left,1
5.961,Turn Left,1
5.978,Turn Left,1
5.996,Turn Left,1
6.011,Turn Left,1
6.030,Turn Left,1
6.045,Turn Left,1
6.063,Turn Left,1
6.079,Turn Left,1
6.095,Turn Left,1
6.113,Turn Left,1
6.128,Turn Left,1
6.145,Turn Left,1
6.161,Turn Left,1
6.179,Turn Left,1
6.195,Turn Left,1
6.212,Turn Left,1
6.228,Turn Left,1
6.245,Turn Left,1
6.262,Turn Left,1
6.278,Turn Left,1
6.295,Turn Left,1
6.311,Turn Left,1
6.328,Turn Left,1
6.345,Turn Left,1
6.361,Turn Left,1
6.378,Turn Left,1
6.396,Turn Left,1
6.412,Turn Left,1
6.428,Turn Left,1
6.445,Turn Left,1
6.461,Turn Left,1
6.479,Turn Left,1
6.495,Turn Left,1
6.516,Bullet Fired,1
6.516,Turn Left,1
6.529,Turn Left,1
6.613,Bullet Fired,1
6.712,Bullet Fired,1
6.813,Bullet Fired,1
6.912,Bullet Fired,1
6.995,Turn Left,1
7.012,Bullet Fired,1
7.012,Turn Left,1
7.028,Turn Left,1
7.045,Turn Left,1
7.061,Turn Left,1
7.078,Turn Left,1
7.095,Turn Left,1
7.112,Bullet Fired,1
7.212,Bullet Fired,1
7.229,Turn Left,1
7.245,Turn Left,1
7.262,Turn Left,1
7.278,Turn Left,1
7.295,Turn Left,1
7.312,Bullet Fired,1
7.312,Turn Left,1
7.412,Bullet Fired,1
7.480,Enemy hit,350
7.513,Bullet Fired,1
7.595,Enemy hit,366
7.612,Bullet Fired,1
7.662,Turn Right,1
7.678,Turn Right,1
7.695,Turn Right,1
7.712,Bullet Fired,1
7.712,Turn Right,1
7.728,Turn Right,1
7.744,Turn Right,1
7.812,Bullet Fired,1
7.912,Bullet Fired,1
7.978,Turn Left,1
7.995,Turn Left,1
8.012,Bullet Fired,1
8.012,Turn Left,1
8.029,Turn Left,1
8.045,Turn Left,1
8.062,Turn Left,1
8.079,Turn Left,1
8.112,Bullet Fired,1
8.178,Enemy hit,350
8.179,Enemy killed,1
8.214,Bullet Fired,1
8.228,Turn Right,1
8.245,Turn Right,1
8.262,Bullet Missed,1
8.263,Turn Right,1
8.279,Bullet Missed,1
8.279,Turn Right,1
8.295,Turn Right,1
8.313,Bullet Fired,1
8.313,Turn Right,1
8.328,Turn Right,1
8.345,Turn Right,1
8.363,Turn Right,1
8.378,Bullet Missed,1
8.379,Turn Right,1
8.395,Turn Right,1
8.411,Turn Right,1
8.427,Turn Right,1
8.445,Turn Right,1
8.461,Turn Right,1
8.477,Bullet Missed,1
8.478,Turn Right,1
8.495,Turn Right,1
8.511,Turn Right,1
8.528,Turn Right,1
8.544,Turn Right,1
8.561,Bullet Missed,1
8.562,Turn Right,1
8.578,Turn Right,1
8.595,Turn Right,1
8.612,Turn Right,1
8.628,Turn Right,1
8.646,Turn Right,1
8.661,Turn Right,1
8.678,Bullet Missed,1
8.678,Turn Right,1
8.695,Turn Right,1
8.711,Turn Right,1
8.728,Turn Right,1
8.745,Turn Right,1
8.745,Accelerate,1
8.762,Accelerate,1
8.779,Accelerate,1
8.794,Bullet Missed,1
8.795,Accelerate,1
8.811,Accelerate,1
8.827,Accelerate,1
8.845,Accelerate,1
8.861,Accelerate,1
8.879,Accelerate,1
8.895,Bullet Missed,1
8.896,Accelerate,1
8.912,Accelerate,1
8.929,Accelerate,1
8.944,Bullet Missed,1
8.945,Accelerate,1
8.961,Accelerate,1
8.978,Accelerate,1
8.994,Bullet Missed,1
8.995,Accelerate,1
9.012,Accelerate,1
9.027,Accelerate,1
9.044,Accelerate,1
9.061,Accelerate,1
9.078,Accelerate,1
9.095,Bullet Missed,1
9.095,Accelerate,1
9.112,Accelerate,1
9.127,Accelerate,1
9.144,Accelerate,1
9.161,Accelerate,1
9.178,Accelerate,1
9.195,Accelerate,1
9.212,Accelerate,1
9.228,Accelerate,1
9.245,Accelerate,1
9.262,Accelerate,1
9.279,Accelerate,1
9.295,Accelerate,1
9.311,Bullet Missed,1
9.312,Accelerate,1
9.328,Accelerate,1
9.345,Accelerate,1
9.363,Accelerate,1
9.378,Accelerate,1
9.395,Accelerate,1
9.411,Bullet Missed,1
9.412,Accelerate,1
9.429,Accelerate,1
9.445,Accelerate,1
9.462,Turn Left,1
9.462,Accelerate,1
9.478,Turn Left,1
9.478,Accelerate,1
9.494,Turn Left,1
9.495,Accelerate,1
9.512,Bullet Missed,1
9.512,Turn Left,1
9.512,Accelerate,1
9.528,Turn Left,1
9.528,Accelerate,1
9.545,Turn Left,1
9.545,Accelerate,1
9.561,Turn Left,1
9.561,Accelerate,1
9.578,Turn Left,1
9.578,Accelerate,1
9.594,Turn Left,1
9.594,Accelerate,1
9.611,Turn Left,1
9.611,Accelerate,1
9.628,Bullet Missed,1
9.629,Turn Left,1
9.629,Accelerate,1
9.645,Turn Left,1
9.645,Accelerate,1
9.662,Turn Left,1
9.662,Accelerate,1
9.678,Turn Left,1
9.678,Accelerate,1
9.694,Turn Left,1
9.695,Accelerate,1
9.712,Bullet Missed,1
9.712,Turn Left,1
9.712,Accelerate,1
9.728,Turn Left,1
9.728,Accelerate,1
9.744,Turn Left,1
9.745,Accelerate,1
9.761,Turn Left,1
9.761,Accelerate,1
9.779,Turn Left,1
9.779,Accelerate,1
9.794,Turn Left,1
9.795,Accelerate,1
9.811,Turn Left,1
9.812,Accelerate,1
9.828,Turn Left,1
9.828,Accelerate,1
9.844,Turn Left,1
9.844,Accelerate,1
9.861,Turn Left,1
9.861,Accelerate,1
9.878,Turn Left,1
9.878,Accelerate,1
9.895,Turn Left,1
9.895,Accelerate,1
9.911,Turn Left,1
9.911,Accelerate,1
9.928,Turn Left,1
9.928,Accelerate,1
9.945,Turn Left,1
9.945,Accelerate,1
9.962,Turn Left,1
9.962,Accelerate,1
9.979,Accelerate,1
9.995,Accelerate,1
10.012,Accelerate,1
10.028,Accelerate,1
10.045,Accelerate,1
10.061,Accelerate,1
10.077,Accelerate,1
10.094,Accelerate,1
10.111,Accelerate,1
10.128,Accelerate,1
10.144,Accelerate,1
10.161,Accelerate,1
10.178,Accelerate,1
10.195,Accelerate,1
10.212,Accelerate,1
10.227,Accelerate,1
10.246,Accelerate,1
10.261,Accelerate,1
10.278,Accelerate,1
10.295,Accelerate,1
10.311,Accelerate,1
10.329,Accelerate,1
10.345,Accelerate,1
10.361,Accelerate,1
10.377,Accelerate,1
10.394,Accelerate,1
10.411,Accelerate,1
10.429,Accelerate,1
10.444,Accelerate,1
10.461,Accelerate,1
10.478,Accelerate,1
10.495,Accelerate,1
10.511,Accelerate,1
10.528,Accelerate,1
10.544,Accelerate,1
