Timestamp, Event, Value
2,854,Accelerate,1
2,871,Accelerate,1
2,888,Accelerate,1
2,904,Accelerate,1
2,921,Accelerate,1
2,937,Accelerate,1
2,954,Accelerate,1
2,971,Accelerate,1
2,987,Accelerate,1
3,004,Accelerate,1
3,021,Accelerate,1
3,037,Accelerate,1
3,053,Accelerate,1
3,071,Accelerate,1
3,088,Accelerate,1
3,105,Accelerate,1
3,122,Accelerate,1
3,137,Accelerate,1
3,154,Accelerate,1
3,172,Turn Right,1
3,172,Accelerate,1
3,188,Turn Right,1
3,188,Accelerate,1
3,205,Turn Right,1
3,205,Accelerate,1
3,221,Turn Right,1
3,221,Accelerate,1
3,237,Turn Right,1
3,237,Accelerate,1
3,253,Turn Right,1
3,253,Accelerate,1
3,270,Turn Right,1
3,271,Accelerate,1
3,288,Turn Right,1
3,288,Accelerate,1
3,305,Turn Right,1
3,305,Accelerate,1
3,322,Turn Right,1
3,322,Accelerate,1
3,338,Turn Right,1
3,338,Accelerate,1
3,355,Accelerate,1
3,371,Accelerate,1
3,388,Accelerate,1
3,404,Accelerate,1
3,421,Accelerate,1
3,438,Accelerate,1
3,455,Accelerate,1
3,471,Accelerate,1
3,488,Accelerate,1
3,888,Accelerate,1
3,905,Accelerate,1
3,920,Accelerate,1
3,938,Turn Left,1
3,938,Accelerate,1
3,954,Turn Left,1
3,954,Accelerate,1
3,970,Turn Left,1
3,970,Accelerate,1
3,988,Turn Left,1
3,988,Accelerate,1
4,004,Turn Left,1
4,004,Accelerate,1
4,020,Turn Left,1
4,021,Accelerate,1
4,038,Turn Left,1
4,038,Accelerate,1
4,054,Turn Left,1
4,054,Accelerate,1
4,070,Turn Left,1
4,070,Accelerate,1
4,087,Turn Left,1
4,088,Accelerate,1
4,104,Turn Left,1
4,104,Accelerate,1
4,121,Turn Left,1
4,122,Accelerate,1
4,137,Turn Left,1
4,138,Accelerate,1
4,153,Turn Left,1
4,154,Accelerate,1
4,172,Turn Left,1
4,172,Accelerate,1
4,188,Accelerate,1
4,205,Accelerate,1
4,221,Accelerate,1
4,238,Accelerate,1
4,254,Accelerate,1
4,272,Accelerate,1
4,288,Accelerate,1
4,305,Accelerate,1
4,321,Accelerate,1
4,338,Accelerate,1
4,355,Accelerate,1
4,370,Accelerate,1
4,387,Accelerate,1
4,404,Accelerate,1
4,422,Accelerate,1
4,438,Accelerate,1
4,454,Accelerate,1
4,471,Accelerate,1
4,487,Accelerate,1
4,504,Accelerate,1
4,521,Accelerate,1
4,538,Accelerate,1
4,554,Accelerate,1
4,571,Accelerate,1
4,587,Accelerate,1
4,604,Accelerate,1
4,621,Accelerate,1
4,638,Accelerate,1
4,654,Accelerate,1
4,670,Accelerate,1
4,688,Accelerate,1
4,704,Accelerate,1
4,721,Accelerate,1
4,737,Accelerate,1
4,754,Accelerate,1
4,771,Accelerate,1
4,787,Accelerate,1
4,804,Accelerate,1
4,821,Accelerate,1
4,837,Accelerate,1
4,854,Accelerate,1
4,871,Accelerate,1
4,888,Accelerate,1
4,905,Accelerate,1
4,920,Accelerate,1
4,937,Accelerate,1
5,388,Accelerate,1
5,403,Accelerate,1
5,420,Accelerate,1
5,438,Accelerate,1
5,454,Accelerate,1
5,471,Accelerate,1
5,487,Accelerate,1
5,504,Accelerate,1
5,520,Accelerate,1
5,538,Accelerate,1
5,555,Accelerate,1
5,570,Accelerate,1
5,588,Accelerate,1
5,604,Accelerate,1
5,621,Accelerate,1
5,637,Accelerate,1
5,654,Accelerate,1
5,671,Accelerate,1
5,688,Accelerate,1
5,704,Accelerate,1
5,721,Accelerate,1
5,738,Accelerate,1
5,754,Accelerate,1
5,772,Accelerate,1
5,788,Accelerate,1
5,804,Accelerate,1
5,823,Accelerate,1
5,840,Accelerate,1
5,854,Accelerate,1
6,321,Accelerate,1
6,338,Accelerate,1
6,356,Accelerate,1
6,371,Accelerate,1
6,388,Accelerate,1
6,404,Accelerate,1
6,420,Accelerate,1
6,437,Accelerate,1
6,455,Accelerate,1
6,470,Accelerate,1
6,487,Accelerate,1
6,505,Accelerate,1
6,521,Accelerate,1
6,537,Accelerate,1
6,554,Accelerate,1
6,570,Accelerate,1
6,587,Accelerate,1
6,605,Accelerate,1
6,621,Accelerate,1
6,638,Accelerate,1
6,654,Accelerate,1
6,671,Accelerate,1
6,687,Accelerate,1
6,704,Accelerate,1
6,721,Accelerate,1
6,737,Accelerate,1
6,753,Accelerate,1
6,771,Accelerate,1
6,787,Accelerate,1
7,603,Accelerate,1
7,621,Accelerate,1
7,637,Accelerate,1
7,654,Accelerate,1
7,671,Accelerate,1
7,688,Accelerate,1
7,703,Accelerate,1
7,721,Accelerate,1
7,737,Accelerate,1
7,754,Accelerate,1
7,770,Accelerate,1
7,788,Accelerate,1
7,804,Accelerate,1
7,820,Accelerate,1
7,836,Accelerate,1
7,854,Accelerate,1
7,871,Accelerate,1
7,887,Accelerate,1
7,904,Accelerate,1
7,921,Accelerate,1
7,938,Accelerate,1
7,954,Accelerate,1
7,971,Accelerate,1
7,987,Accelerate,1
8,004,Accelerate,1
8,022,Accelerate,1
8,038,Accelerate,1
8,054,Accelerate,1
8,070,Accelerate,1
8,087,Accelerate,1
8,104,Accelerate,1
8,121,Accelerate,1
9,071,Turn Right,1
9,088,Turn Right,1
9,104,Turn Right,1
9,120,Turn Right,1
9,137,Turn Right,1
9,155,Turn Right,1
9,170,Turn Right,1
9,187,Turn Right,1
9,204,Turn Right,1
9,220,Turn Right,1
9,237,Turn Right,1
9,253,Turn Right,1
9,271,Turn Right,1
9,288,Turn Right,1
9,304,Turn Right,1
9,320,Turn Right,1
9,337,Turn Right,1
9,354,Turn Right,1
9,370,Turn Right,1
9,387,Turn Right,1
9,403,Turn Right,1
9,421,Turn Right,1
9,437,Turn Right,1
9,454,Turn Right,1
9,470,Turn Right,1
9,486,Turn Right,1
9,504,Turn Right,1
9,521,Turn Right,1
9,538,Turn Right,1
9,771,Accelerate,1
9,787,Accelerate,1
9,805,Bullet Fired,1
9,805,Accelerate,1
9,820,Accelerate,1
9,837,Accelerate,1
9,853,Accelerate,1
9,871,Accelerate,1
9,887,Accelerate,1
9,904,Bullet Fired,1
9,904,Accelerate,1
9,920,Accelerate,1
9,937,Accelerate,1
9,954,Accelerate,1
9,971,Turn Left,1
9,971,Accelerate,1
9,988,Turn Left,1
9,988,Accelerate,1
10,004,Bullet Fired,1
10,004,Turn Left,1
10,004,Accelerate,1
10,021,Turn Left,1
10,021,Accelerate,1
10,038,Turn Left,1
10,038,Accelerate,1
10,054,Turn Left,1
10,054,Accelerate,1
10,071,Turn Left,1
10,071,Accelerate,1
10,087,Turn Left,1
10,087,Accelerate,1
10,104,Bullet Fired,1
10,104,Turn Left,1
10,104,Accelerate,1
10,121,Turn Left,1
10,121,Accelerate,1
10,137,Turn Left,1
10,137,Accelerate,1
10,155,Turn Left,1
10,155,Accelerate,1
10,170,Turn Left,1
10,170,Accelerate,1
10,188,Turn Left,1
10,188,Accelerate,1
10,205,Bullet Fired,1
10,205,Turn Left,1
10,205,Accelerate,1
10,221,Turn Left,1
10,221,Accelerate,1
10,238,Turn Left,1
10,238,Accelerate,1
10,254,Turn Left,1
10,254,Accelerate,1
10,271,Turn Left,1
10,271,Accelerate,1
10,288,Turn Left,1
10,289,Accelerate,1
10,304,Bullet Fired,1
10,304,Turn Left,1
10,304,Accelerate,1
10,321,Turn Left,1
10,321,Accelerate,1
10,339,Accelerate,1
10,354,Accelerate,1
10,371,Accelerate,1
10,388,Accelerate,1
10,404,Bullet Fired,1
10,404,Accelerate,1
10,420,Accelerate,1
10,437,Accelerate,1
10,453,Accelerate,1
10,471,Accelerate,1
10,488,Accelerate,1
10,505,Turn Left,1
10,505,Accelerate,1
10,520,Turn Left,1
10,520,Accelerate,1
10,537,Turn Left,1
10,537,Accelerate,1
10,555,Turn Left,1
10,555,Accelerate,1
10,570,Turn Left,1
10,570,Accelerate,1
10,587,Turn Left,1
10,587,Accelerate,1
10,605,Turn Left,1
10,605,Accelerate,1
10,620,Turn Left,1
10,621,Accelerate,1
10,638,Bullet Fired,1
10,638,Turn Left,1
10,638,Accelerate,1
10,654,Turn Left,1
10,655,Accelerate,1
10,670,Turn Left,1
10,670,Accelerate,1
10,687,Turn Left,1
10,688,Accelerate,1
10,705,Turn Left,1
10,705,Accelerate,1
10,720,Turn Left,1
10,720,Accelerate,1
10,737,Bullet Fired,1
10,737,Turn Left,1
10,737,Accelerate,1
10,755,Accelerate,1
10,770,Accelerate,1
10,787,Accelerate,1
10,804,Accelerate,1
10,820,Accelerate,1
10,836,Accelerate,1
10,853,Accelerate,1
10,871,Accelerate,1
10,970,Bullet Missed,1
11,037,Bullet Fired,1
11,070,Bullet Missed,1
11,138,Bullet Fired,1
11,238,Bullet Fired,1
11,288,Bullet Missed,1
11,689,Damage taken,1
12,005,Bullet Fired,1
12,086,Bullet Missed,1
12,105,Bullet Fired,1
12,203,Enemy hit,83
12,204,Bullet Fired,1
12,221,Turn Left,1
12,237,Bullet Missed,1
12,237,Bullet Missed,1
12,238,Turn Left,1
12,254,Turn Left,1
12,270,Turn Left,1
12,288,Turn Left,1
12,304,Bullet Fired,1
12,304,Turn Left,1
12,321,Turn Left,1
12,338,Turn Left,1
12,354,Bullet Missed,1
12,354,Enemy hit,33
12,354,Turn Left,1
12,371,Turn Left,1
12,387,Turn Left,1
12,405,Bullet Fired,1
12,405,Turn Left,1
12,454,Bullet Missed,1
12,454,Enemy hit,33
12,505,Bullet Fired,1
12,553,Enemy hit,33
12,554,Enemy killed,1
12,570,Bullet Missed,1
12,605,Bullet Fired,1
12,704,Bullet Fired,1
12,804,Bullet Fired,1
12,821,Accelerate,1
12,837,Accelerate,1
12,854,Accelerate,1
12,870,Bullet Missed,1
12,870,Accelerate,1
12,887,Accelerate,1
12,904,Bullet Fired,1
12,904,Accelerate,1
12,922,Turn Left,1
12,922,Accelerate,1
12,938,Turn Left,1
12,938,Accelerate,1
12,954,Bullet Missed,1
12,955,Turn Left,1
12,971,Turn Left,1
12,986,Turn Left,1
13,004,Bullet Fired,1
13,004,Turn Left,1
13,020,Bullet Missed,1
13,021,Turn Left,1
13,037,Turn Left,1
13,037,Accelerate,1
13,053,Turn Left,1
13,054,Accelerate,1
13,070,Turn Left,1
13,070,Accelerate,1
13,088,Turn Left,1
13,088,Accelerate,1
13,104,Bullet Fired,1
13,104,Turn Left,1
13,104,Accelerate,1
13,120,Turn Left,1
13,120,Accelerate,1
13,137,Turn Left,1
13,138,Accelerate,1
13,154,Turn Left,1
13,154,Accelerate,1
13,170,Turn Left,1
13,170,Accelerate,1
13,188,Accelerate,1
13,204,Bullet Fired,1
13,204,Accelerate,1
13,220,Accelerate,1
13,237,Accelerate,1
13,254,Accelerate,1
13,271,Turn Left,1
13,271,Accelerate,1
13,289,Turn Left,1
13,289,Accelerate,1
13,304,Turn Left,1
13,304,Accelerate,1
13,320,Turn Left,1
13,320,Accelerate,1
13,338,Turn Left,1
13,338,Accelerate,1
13,355,Turn Left,1
13,355,Accelerate,1
13,370,Turn Left,1
13,370,Accelerate,1
13,387,Turn Left,1
13,387,Accelerate,1
13,404,Turn Left,1
13,404,Accelerate,1
13,421,Bullet Missed,1
13,421,Turn Left,1
13,421,Accelerate,1
13,437,Turn Left,1
13,437,Accelerate,1
13,453,Turn Left,1
13,453,Accelerate,1
13,471,Bullet Fired,1
13,471,Turn Left,1
13,471,Accelerate,1
13,487,Turn Left,1
13,487,Accelerate,1
13,503,Turn Left,1
13,503,Accelerate,1
13,521,Turn Left,1
13,521,Accelerate,1
13,538,Turn Left,1
13,538,Accelerate,1
13,554,Turn Left,1
13,554,Accelerate,1
13,571,Bullet Fired,1
13,571,Turn Left,1
13,571,Accelerate,1
13,587,Turn Left,1
13,587,Accelerate,1
13,604,Turn Left,1
13,604,Accelerate,1
13,621,Turn Left,1
13,621,Accelerate,1
13,637,Turn Left,1
13,638,Accelerate,1
13,653,Turn Left,1
13,653,Accelerate,1
13,670,Bullet Fired,1
13,670,Turn Left,1
13,670,Accelerate,1
13,687,Accelerate,1
13,705,Accelerate,1
13,720,Accelerate,1
13,738,Accelerate,1
13,753,Accelerate,1
13,771,Bullet Fired,1
13,771,Accelerate,1
13,788,Accelerate,1
13,805,Bullet Missed,1
13,806,Accelerate,1
13,821,Turn Right,1
13,821,Accelerate,1
13,838,Turn Right,1
13,838,Accelerate,1
13,854,Turn Right,1
13,854,Accelerate,1
13,871,Bullet Fired,1
13,871,Turn Right,1
13,871,Accelerate,1
13,887,Bullet Missed,1
13,887,Turn Right,1
13,888,Accelerate,1
13,904,Turn Right,1
13,904,Accelerate,1
13,920,Bullet Missed,1
13,920,Turn Right,1
13,920,Accelerate,1
13,937,Turn Right,1
13,937,Accelerate,1
13,954,Turn Right,1
13,954,Accelerate,1
13,971,Bullet Fired,1
13,971,Turn Right,1
13,971,Accelerate,1
13,988,Turn Right,1
13,988,Accelerate,1
14,005,Turn Right,1
14,005,Accelerate,1
14,020,Bullet Missed,1
14,021,Turn Right,1
14,021,Accelerate,1
14,038,Turn Right,1
14,038,Accelerate,1
14,054,Bullet Missed,1
14,054,Turn Right,1
14,054,Accelerate,1
14,071,Bullet Fired,1
14,071,Turn Right,1
14,071,Accelerate,1
14,087,Turn Right,1
14,088,Accelerate,1
14,104,Turn Right,1
14,104,Accelerate,1
14,121,Accelerate,1
14,138,Accelerate,1
14,154,Accelerate,1
14,170,Bullet Fired,1
14,170,Accelerate,1
14,187,Accelerate,1
14,204,Accelerate,1
14,221,Accelerate,1
14,237,Bullet Missed,1
14,237,Accelerate,1
14,254,Accelerate,1
14,270,Bullet Fired,1
14,270,Accelerate,1
14,288,Accelerate,1
14,304,Accelerate,1
14,321,Accelerate,1
14,338,Accelerate,1
14,354,Accelerate,1
14,371,Turn Right,1
14,371,Accelerate,1
14,387,Turn Right,1
14,387,Accelerate,1
14,404,Bullet Missed,1
14,404,Turn Right,1
14,404,Accelerate,1
14,421,Turn Right,1
14,421,Accelerate,1
14,437,Turn Right,1
14,437,Accelerate,1
14,454,Turn Right,1
14,454,Accelerate,1
14,471,Turn Right,1
14,471,Accelerate,1
14,487,Turn Right,1
14,487,Accelerate,1
14,503,Turn Right,1
14,503,Accelerate,1
14,521,Turn Right,1
14,521,Accelerate,1
14,536,Turn Right,1
14,536,Accelerate,1
14,554,Turn Right,1
14,554,Accelerate,1
14,571,Turn Right,1
14,571,Accelerate,1
14,587,Turn Right,1
14,587,Accelerate,1
14,605,Turn Right,1
14,605,Accelerate,1
14,620,Turn Right,1
14,620,Accelerate,1
14,636,Bullet Missed,1
14,637,Turn Right,1
14,637,Accelerate,1
14,653,Turn Right,1
14,653,Accelerate,1
14,670,Turn Right,1
14,670,Accelerate,1
14,686,Turn Right,1
14,686,Accelerate,1
14,704,Turn Right,1
14,704,Accelerate,1
14,720,Turn Right,1
14,720,Accelerate,1
14,737,Turn Right,1
14,737,Accelerate,1
14,754,Turn Right,1
14,770,Turn Right,1
14,787,Bullet Missed,1
14,788,Turn Right,1
14,805,Turn Right,1
14,820,Turn Right,1
14,837,Turn Right,1
14,854,Turn Right,1
14,871,Turn Right,1
14,887,Bullet Missed,1
14,887,Turn Right,1
14,904,Turn Right,1
15,071,Bullet Fired,1
15,170,Bullet Missed,1
15,170,Bullet Fired,1
15,270,Bullet Fired,1
15,270,Turn Left,1
15,287,Turn Left,1
15,304,Turn Left,1
15,321,Turn Left,1
15,337,Turn Left,1
15,354,Turn Left,1
15,371,Bullet Fired,1
15,371,Turn Left,1
15,387,Turn Left,1
15,404,Turn Left,1
15,420,Turn Left,1
15,471,Bullet Fired,1
15,553,Bullet Missed,1
15,571,Bullet Fired,1
15,637,Enemy hit,150
15,671,Bullet Fired,1
15,736,Enemy hit,150
15,771,Bullet Fired,1
15,804,Enemy hit,116
15,804,Enemy killed,1
15,820,Turn Right,1
15,837,Turn Right,1
15,854,Turn Right,1
15,854,Enemy killed,1
15,870,Bullet Fired,1
15,870,Turn Right,1
15,887,Bullet Missed,1
15,887,Turn Right,1
15,971,Bullet Fired,1
16,070,Bullet Fired,1
16,170,Bullet Fired,1
16,238,Bullet Missed,1
16,238,Turn Right,1
16,253,Turn Right,1
16,271,Bullet Fired,1
16,271,Turn Right,1
16,288,Turn Right,1
16,304,Turn Right,1
16,321,Bullet Missed,1
16,321,Turn Right,1
16,337,Turn Right,1
16,353,Turn Right,1
16,371,Bullet Missed,1
16,371,Damage taken,0,025000002
16,371,Bullet Fired,1
16,371,Turn Right,1
16,387,Bullet Missed,1
16,387,Damage taken,0,025000002
16,387,Turn Right,1
16,404,Damage taken,0,025000002
16,404,Turn Right,1
16,421,Damage taken,0,025000002
16,437,Damage taken,0,025000002
16,437,Turn Left,1
16,454,Bullet Missed,1
16,454,Damage taken,0,025000002
16,454,Turn Left,1
16,471,Damage taken,0,025000002
16,471,Turn Left,1
16,487,Damage taken,0,025000002
16,487,Turn Left,1
16,487,Accelerate,1
16,504,Damage taken,0,025000002
16,504,Turn Left,1
16,504,Accelerate,1
16,520,Damage taken,0,025000002
16,520,Turn Left,1
16,520,Accelerate,1
16,537,Damage taken,0,025000002
16,537,Turn Left,1
16,537,Accelerate,1
16,554,Damage taken,0,025000002
16,554,Turn Left,1
16,554,Accelerate,1
16,570,Damage taken,0,025000002
16,570,Turn Left,1
16,570,Accelerate,1
16,587,Damage taken,0,025000002
16,587,Turn Left,1
16,587,Accelerate,1
16,603,Damage taken,0,025000002
16,603,Turn Left,1
16,603,Accelerate,1
16,621,Damage taken,0,025000002
16,621,Turn Left,1
16,621,Accelerate,1
16,637,Damage taken,0,025000002
16,637,Turn Left,1
16,637,Accelerate,1
16,654,Damage taken,0,025000002
16,654,Turn Left,1
16,655,Accelerate,1
16,670,Damage taken,0,025000002
16,670,Turn Left,1
16,670,Accelerate,1
16,687,Damage taken,0,025000002
16,687,Turn Left,1
16,687,Accelerate,1
16,704,Damage taken,0,025000002
16,704,Turn Left,1
16,704,Accelerate,1
16,721,Damage taken,0,025000002
16,721,Turn Left,1
16,721,Accelerate,1
16,737,Damage taken,0,025000002
16,737,Turn Left,1
16,737,Accelerate,1
16,754,Damage taken,0,025000002
16,754,Turn Left,1
16,754,Accelerate,1
16,770,Damage taken,0,025000002
16,771,Turn Left,1
16,771,Accelerate,1
16,787,Bullet Missed,1
16,787,Damage taken,0,025000002
16,787,Bullet Fired,1
16,787,Turn Left,1
16,787,Accelerate,1
16,804,Bullet Missed,1
16,804,Damage taken,0,025000002
16,804,Turn Left,1
16,804,Accelerate,1
16,821,Damage taken,0,025000002
16,821,Turn Left,1
16,821,Accelerate,1
16,837,Damage taken,0,025000002
16,838,Turn Left,1
16,838,Accelerate,1
16,855,Damage taken,0,025000002
16,855,Turn Left,1
16,855,Accelerate,1
16,870,Damage taken,0,025000002
16,871,Turn Left,1
16,871,Accelerate,1
16,888,Damage taken,0,025000002
16,888,Bullet Fired,1
16,888,Turn Left,1
16,888,Accelerate,1
16,904,Bullet Missed,1
16,904,Damage taken,0,025000002
16,904,Turn Left,1
16,904,Accelerate,1
16,921,Damage taken,0,025000002
16,921,Turn Left,1
16,921,Accelerate,1
16,938,Damage taken,0,025000002
16,938,Turn Left,1
16,938,Accelerate,1
16,954,Damage taken,0,025000002
16,954,Turn Left,1
16,954,Accelerate,1
16,971,Damage taken,0,025000002
16,971,Turn Left,1
16,971,Accelerate,1
16,988,Damage taken,0,025000002
16,988,Bullet Fired,1
16,988,Turn Left,1
16,988,Accelerate,1
17,004,Bullet Missed,1
17,004,Damage taken,0,025000002
17,004,Turn Left,1
17,004,Accelerate,1
17,020,Damage taken,0,025000002
17,020,Turn Left,1
17,020,Accelerate,1
17,037,Damage taken,0,025000002
17,037,Turn Left,1
17,037,Accelerate,1
17,054,Damage taken,0,025000002
17,054,Turn Left,1
17,054,Accelerate,1
17,071,Damage taken,0,025000002
17,071,Turn Left,1
17,071,Accelerate,1
17,087,Damage taken,0,025000002
17,088,Bullet Fired,1
17,088,Turn Left,1
17,088,Accelerate,1
17,107,Bullet Missed,1
17,107,Damage taken,0,025000002
17,107,Turn Left,1
17,107,Accelerate,1
17,120,Damage taken,0,025000002
17,120,Turn Left,1
17,120,Accelerate,1
17,137,Damage taken,0,025000002
17,138,Turn Left,1
17,138,Accelerate,1
17,153,Damage taken,0,025000002
17,154,Turn Left,1
17,154,Accelerate,1
17,171,Damage taken,0,025000002
17,171,Turn Left,1
17,171,Accelerate,1
17,187,Damage taken,0,025000002
17,188,Bullet Fired,1
17,188,Turn Left,1
17,188,Accelerate,1
17,204,Bullet Missed,1
17,204,Damage taken,0,025000002
17,204,Turn Left,1
17,204,Accelerate,1
17,219,Damage taken,0,025000002
17,220,Turn Left,1
17,220,Accelerate,1
17,237,Damage taken,0,025000002
17,237,Turn Left,1
17,237,Accelerate,1
17,254,Damage taken,0,025000002
17,254,Accelerate,1
17,270,Damage taken,0,025000002
17,270,Accelerate,1
17,288,Damage taken,0,025000002
17,288,Bullet Fired,1
17,288,Accelerate,1
17,304,Bullet Missed,1
17,304,Damage taken,0,025000002
17,304,Accelerate,1
17,320,Damage taken,0,025000002
17,320,Accelerate,1
17,338,Damage taken,0,025000002
17,338,Accelerate,1
17,354,Accelerate,1
17,370,Accelerate,1
17,387,Bullet Fired,1
17,387,Accelerate,1
17,404,Accelerate,1
17,421,Accelerate,1
17,437,Accelerate,1
17,454,Accelerate,1
17,471,Accelerate,1
17,487,Accelerate,1
17,504,Accelerate,1
17,521,Accelerate,1
17,821,Accelerate,1
17,837,Bullet Missed,1
17,838,Accelerate,1
17,853,Accelerate,1
17,870,Accelerate,1
17,887,Accelerate,1
17,904,Accelerate,1
17,920,Accelerate,1
17,937,Bullet Missed,1
17,937,Accelerate,1
17,954,Accelerate,1
17,971,Accelerate,1
17,987,Accelerate,1
18,004,Accelerate,1
18,020,Accelerate,1
18,037,Bullet Missed,1
18,037,Accelerate,1
18,053,Turn Right,1
18,053,Accelerate,1
18,070,Turn Right,1
18,070,Accelerate,1
18,087,Turn Right,1
18,088,Accelerate,1
18,103,Turn Right,1
18,103,Accelerate,1
18,121,Turn Right,1
18,121,Accelerate,1
18,138,Turn Right,1
18,138,Accelerate,1
18,154,Turn Right,1
18,170,Turn Right,1
18,187,Turn Right,1
18,204,Turn Right,1
18,220,Turn Right,1
18,236,Turn Right,1
18,253,Bullet Missed,1
18,254,Turn Right,1
18,270,Turn Right,1
18,286,Turn Right,1
18,304,Turn Right,1
18,320,Turn Right,1
18,337,Turn Right,1
18,354,Turn Right,1
18,370,Turn Right,1
18,387,Turn Right,1
18,404,Turn Right,1
18,420,Turn Right,1
18,438,Turn Right,1
18,454,Turn Right,1
18,470,Turn Right,1
18,488,Turn Right,1
18,504,Turn Right,1
18,537,Bullet Fired,1
18,638,Bullet Fired,1
18,687,Bullet Missed,1
18,737,Bullet Fired,1
18,770,Turn Left,1
18,787,Turn Left,1
18,803,Turn Left,1
18,820,Turn Left,1
18,837,Bullet Fired,1
18,837,Turn Left,1
18,855,Turn Left,1
18,869,Turn Left,1
18,887,Turn Left,1
18,904,Turn Left,1
18,920,Turn Left,1
18,937,Bullet Fired,1
18,937,Turn Left,1
18,954,Turn Left,1
18,971,Turn Left,1
18,987,Bullet Missed,1
19,037,Enemy hit,83
19,037,Bullet Fired,1
19,054,Bullet Missed,1
19,104,Bullet Missed,1
19,104,Enemy hit,50
19,121,Bullet Missed,1
19,137,Bullet Fired,1
19,170,Enemy hit,16
19,171,Enemy killed,1
19,204,Bullet Missed,1
19,204,Bullet Missed,1
19,237,Bullet Fired,1
19,287,Bullet Missed,1
19,287,Turn Left,1
19,304,Turn Left,1
19,320,Turn Left,1
19,337,Bullet Missed,1
19,338,Bullet Fired,1
19,338,Turn Left,1
19,353,Turn Left,1
