Timestamp, Event, Value
0.426,Accelerate,1
0.439,Accelerate,1
0.456,Accelerate,1
0.473,Accelerate,1
0.489,Accelerate,1
0.507,Accelerate,1
0.522,Accelerate,1
0.538,Accelerate,1
0.556,Accelerate,1
0.573,Accelerate,1
0.589,Accelerate,1
0.606,Accelerate,1
0.623,Accelerate,1
0.638,Accelerate,1
0.655,Accelerate,1
0.672,Accelerate,1
0.689,Accelerate,1
0.705,Accelerate,1
0.722,Accelerate,1
0.739,Accelerate,1
0.757,Accelerate,1
0.772,Accelerate,1
0.789,Accelerate,1
0.807,Accelerate,1
0.822,Accelerate,1
0.839,Accelerate,1
0.855,Accelerate,1
0.880,Bullet Fired,1
0.880,Accelerate,1
0.895,Accelerate,1
0.907,Accelerate,1
0.922,Accelerate,1
0.939,Accelerate,1
0.956,Accelerate,1
0.973,Bullet Fired,1
0.973,Accelerate,1
0.989,Accelerate,1
1.007,Accelerate,1
1.023,Accelerate,1
1.039,Accelerate,1
1.056,Accelerate,1
1.073,Bullet Fired,1
1.073,Accelerate,1
1.089,Accelerate,1
1.106,Accelerate,1
1.122,Accelerate,1
1.140,Accelerate,1
1.156,Turn Left,1
1.156,Accelerate,1
1.172,Bullet Fired,1
1.172,Turn Left,1
1.172,Accelerate,1
1.189,Turn Left,1
1.189,Accelerate,1
1.207,Turn Left,1
1.207,Accelerate,1
1.222,Turn Left,1
1.222,Accelerate,1
1.240,Turn Left,1
1.240,Accelerate,1
1.256,Accelerate,1
1.273,Bullet Fired,1
1.273,Accelerate,1
1.289,Accelerate,1
1.306,Accelerate,1
1.322,Accelerate,1
1.339,Accelerate,1
1.355,Accelerate,1
1.372,Bullet Fired,1
1.372,Accelerate,1
1.389,Accelerate,1
1.405,Accelerate,1
1.423,Accelerate,1
1.439,Accelerate,1
1.456,Accelerate,1
1.472,Bullet Fired,1
1.472,Accelerate,1
1.489,Accelerate,1
1.506,Accelerate,1
1.522,Accelerate,1
1.539,Accelerate,1
1.555,Accelerate,1
1.573,Bullet Fired,1
1.573,Accelerate,1
1.590,Accelerate,1
1.606,Accelerate,1
1.622,Accelerate,1
1.639,Accelerate,1
1.657,Accelerate,1
1.673,Bullet Fired,1
1.673,Accelerate,1
1.690,Accelerate,1
1.706,Accelerate,1
1.722,Accelerate,1
1.740,Accelerate,1
1.755,Accelerate,1
1.773,Bullet Fired,1
1.773,Accelerate,1
1.789,Accelerate,1
1.806,Accelerate,1
1.822,Accelerate,1
1.840,Accelerate,1
1.855,Accelerate,1
1.873,Bullet Fired,1
1.873,Accelerate,1
1.889,Accelerate,1
1.907,Accelerate,1
1.923,Accelerate,1
1.940,Accelerate,1
1.956,Accelerate,1
1.973,Bullet Fired,1
1.973,Accelerate,1
1.989,Accelerate,1
2.005,Accelerate,1
2.022,Accelerate,1
2.039,Accelerate,1
2.056,Accelerate,1
2.073,Bullet Fired,1
2.073,Accelerate,1
2.090,Accelerate,1
2.107,Accelerate,1
2.123,Accelerate,1
2.139,Accelerate,1
2.156,Accelerate,1
2.173,Bullet Fired,1
2.174,Accelerate,1
2.189,Accelerate,1
2.205,Accelerate,1
2.222,Accelerate,1
2.240,Accelerate,1
2.257,Accelerate,1
2.273,Bullet Fired,1
2.273,Accelerate,1
2.290,Accelerate,1
2.307,Accelerate,1
2.323,Turn Right,1
2.323,Accelerate,1
2.338,Turn Right,1
2.338,Accelerate,1
2.356,Turn Right,1
2.356,Accelerate,1
2.373,Bullet Fired,1
2.373,Turn Right,1
2.373,Accelerate,1
2.391,Accelerate,1
2.405,Accelerate,1
2.422,Accelerate,1
2.439,Accelerate,1
