Timestamp, Event, Value
0.608,Accelerate,1
0.624,Accelerate,1
0.640,Accelerate,1
0.656,Accelerate,1
0.673,Accelerate,1
0.689,Accelerate,1
0.706,Accelerate,1
0.723,Accelerate,1
0.739,Accelerate,1
0.756,Accelerate,1
0.772,Accelerate,1
0.789,Accelerate,1
0.806,Accelerate,1
0.823,Accelerate,1
0.838,Accelerate,1
0.856,Accelerate,1
0.873,Accelerate,1
0.890,Accelerate,1
0.906,Accelerate,1
0.923,Accelerate,1
0.939,Accelerate,1
0.957,Accelerate,1
0.972,Accelerate,1
0.989,Accelerate,1
1.006,Accelerate,1
1.024,Accelerate,1
1.039,Accelerate,1
1.056,Accelerate,1
1.072,Accelerate,1
1.088,Accelerate,1
1.106,Accelerate,1
1.125,Accelerate,1
1.140,Accelerate,1
1.156,Accelerate,1
1.173,Accelerate,1
1.190,Accelerate,1
1.207,Accelerate,1
1.224,Accelerate,1
1.240,Accelerate,1
1.255,Accelerate,1
1.273,Accelerate,1
1.290,Accelerate,1
1.305,Accelerate,1
1.322,Accelerate,1
1.340,Accelerate,1
1.359,Accelerate,1
1.374,Accelerate,1
1.392,Accelerate,1
1.406,Accelerate,1
1.423,Accelerate,1
1.440,Accelerate,1
1.506,Turn Right,1
1.524,Turn Right,1
1.540,Turn Right,1
1.557,Turn Right,1
1.572,Turn Right,1
1.588,Turn Right,1
1.606,Turn Right,1
1.627,Turn Right,1
1.639,Turn Right,1
1.655,Turn Right,1
1.672,Turn Right,1
1.689,Turn Right,1
1.706,Turn Right,1
1.723,Turn Right,1
2.108,Turn Left,1
2.122,Turn Left,1
2.139,Turn Left,1
2.140,Accelerate,1
2.156,Turn Left,1
2.156,Accelerate,1
2.172,Turn Left,1
2.172,Accelerate,1
2.189,Turn Left,1
2.189,Accelerate,1
2.206,Turn Left,1
2.206,Accelerate,1
2.222,Turn Left,1
2.223,Accelerate,1
2.239,Turn Left,1
2.239,Accelerate,1
2.257,Turn Left,1
2.257,Accelerate,1
2.272,Turn Left,1
2.272,Accelerate,1
2.289,Turn Left,1
2.289,Accelerate,1
2.306,Turn Left,1
2.306,Accelerate,1
2.322,Turn Left,1
2.322,Accelerate,1
2.339,Turn Left,1
2.339,Accelerate,1
2.356,Turn Left,1
2.356,Accelerate,1
2.372,Turn Left,1
2.372,Accelerate,1
2.388,Turn Left,1
2.388,Accelerate,1
2.406,Turn Left,1
2.406,Accelerate,1
2.423,Accelerate,1
2.440,Accelerate,1
2.456,Accelerate,1
2.472,Accelerate,1
2.489,Accelerate,1
2.505,Accelerate,1
2.522,Accelerate,1
2.538,Accelerate,1
2.690,Accelerate,1
2.892,Bullet Fired,1
2.989,Bullet Fired,1
3.556,Bullet Fired,1
3.923,Bullet Fired,1
4.022,Bullet Missed,1
4.023,Bullet Fired,1
4.139,Bullet Missed,1
4.273,Bullet Fired,1
4.339,Accelerate,1
4.356,Accelerate,1
4.372,Accelerate,1
4.389,Accelerate,1
4.406,Accelerate,1
4.423,Accelerate,1
4.439,Accelerate,1
4.456,Accelerate,1
4.473,Accelerate,1
4.489,Accelerate,1
4.505,Accelerate,1
4.522,Accelerate,1
4.539,Accelerate,1
4.556,Accelerate,1
4.572,Accelerate,1
4.590,Accelerate,1
4.605,Accelerate,1
4.622,Accelerate,1
4.639,Accelerate,1
4.656,Accelerate,1
4.672,Accelerate,1
4.689,Accelerate,1
4.707,Accelerate,1
4.723,Accelerate,1
4.739,Accelerate,1
4.756,Accelerate,1
4.773,Accelerate,1
4.789,Accelerate,1
4.806,Bullet Missed,1
4.806,Accelerate,1
4.822,Accelerate,1
4.839,Accelerate,1
4.856,Accelerate,1
4.873,Accelerate,1
4.889,Accelerate,1
4.907,Accelerate,1
4.922,Accelerate,1
4.939,Accelerate,1
4.956,Accelerate,1
4.973,Accelerate,1
4.989,Accelerate,1
5.006,Accelerate,1
5.023,Accelerate,1
5.039,Accelerate,1
5.057,Accelerate,1
5.073,Accelerate,1
5.523,Accelerate,1
5.539,Accelerate,1
5.557,Bullet Missed,1
5.557,Accelerate,1
5.573,Accelerate,1
5.590,Accelerate,1
5.605,Accelerate,1
5.622,Accelerate,1
5.639,Accelerate,1
5.656,Accelerate,1
5.789,Bullet Missed,1
5.857,Accelerate,1
5.872,Accelerate,1
5.890,Accelerate,1
5.905,Accelerate,1
5.922,Accelerate,1
5.939,Accelerate,1
5.955,Accelerate,1
5.973,Accelerate,1
5.988,Accelerate,1
6.006,Accelerate,1
6.409,Bullet Missed,1
6.623,Bullet Fired,1
6.722,Bullet Fired,1
6.872,Bullet Fired,1
7.006,Turn Left,1
7.022,Turn Left,1
7.022,Accelerate,1
7.040,Turn Left,1
7.040,Accelerate,1
7.056,Turn Left,1
7.056,Accelerate,1
7.072,Turn Left,1
7.072,Accelerate,1
7.090,Turn Left,1
7.090,Accelerate,1
7.105,Turn Left,1
7.105,Accelerate,1
7.123,Turn Left,1
7.123,Accelerate,1
7.139,Turn Left,1
7.139,Accelerate,1
7.155,Turn Left,1
7.155,Accelerate,1
7.172,Turn Left,1
7.172,Accelerate,1
7.190,Turn Left,1
7.190,Accelerate,1
7.205,Turn Left,1
7.205,Accelerate,1
7.222,Turn Left,1
7.222,Accelerate,1
7.239,Turn Left,1
7.239,Accelerate,1
7.256,Turn Left,1
7.256,Accelerate,1
7.274,Turn Left,1
7.274,Accelerate,1
7.289,Turn Left,1
7.289,Accelerate,1
7.307,Turn Left,1
7.307,Accelerate,1
7.322,Turn Left,1
7.322,Accelerate,1
7.339,Turn Left,1
7.339,Accelerate,1
7.356,Turn Left,1
7.356,Accelerate,1
7.374,Damage taken,1
7.375,Turn Left,1
7.375,Accelerate,1
7.389,Turn Left,1
7.389,Accelerate,1
7.407,Turn Left,1
7.407,Accelerate,1
7.422,Turn Left,1
7.422,Accelerate,1
7.440,Accelerate,1
7.456,Accelerate,1
7.473,Accelerate,1
7.488,Accelerate,1
7.506,Turn Right,1
7.506,Accelerate,1
7.522,Turn Right,1
7.522,Accelerate,1
7.539,Turn Right,1
7.539,Accelerate,1
7.556,Turn Right,1
7.556,Accelerate,1
7.572,Turn Right,1
7.572,Accelerate,1
7.589,Turn Right,1
7.589,Accelerate,1
7.606,Turn Right,1
7.606,Accelerate,1
7.623,Turn Right,1
7.623,Accelerate,1
7.639,Turn Right,1
7.639,Accelerate,1
7.656,Turn Right,1
7.656,Accelerate,1
7.672,Turn Right,1
7.673,Accelerate,1
7.689,Turn Right,1
7.689,Accelerate,1
7.706,Turn Right,1
7.706,Accelerate,1
7.722,Turn Right,1
7.722,Accelerate,1
7.739,Turn Right,1
7.739,Accelerate,1
7.756,Turn Right,1
7.756,Accelerate,1
7.772,Turn Right,1
7.772,Accelerate,1
7.789,Turn Right,1
7.789,Accelerate,1
7.806,Turn Right,1
7.806,Accelerate,1
7.822,Turn Right,1
7.822,Accelerate,1
7.839,Turn Right,1
7.839,Accelerate,1
7.856,Turn Right,1
7.856,Accelerate,1
7.872,Turn Right,1
7.872,Accelerate,1
7.888,Turn Right,1
7.888,Accelerate,1
7.905,Turn Right,1
7.905,Accelerate,1
7.923,Turn Right,1
7.923,Accelerate,1
7.939,Turn Right,1
7.939,Accelerate,1
7.956,Turn Right,1
7.957,Accelerate,1
7.972,Turn Right,1
7.972,Accelerate,1
7.989,Turn Right,1
7.989,Accelerate,1
8.006,Turn Right,1
8.006,Accelerate,1
8.023,Accelerate,1
8.039,Bullet Missed,1
8.039,Accelerate,1
8.056,Accelerate,1
8.072,Accelerate,1
8.089,Accelerate,1
8.106,Accelerate,1
8.122,Accelerate,1
8.139,Accelerate,1
8.156,Accelerate,1
8.173,Accelerate,1
8.189,Accelerate,1
8.208,Accelerate,1
8.223,Accelerate,1
8.238,Accelerate,1
8.257,Bullet Missed,1
8.257,Accelerate,1
8.272,Accelerate,1
8.289,Accelerate,1
8.307,Accelerate,1
8.322,Accelerate,1
8.340,Bullet Fired,1
8.340,Accelerate,1
8.355,Accelerate,1
8.373,Accelerate,1
8.389,Accelerate,1
8.406,Accelerate,1
8.422,Accelerate,1
8.442,Bullet Fired,1
8.443,Accelerate,1
8.455,Accelerate,1
8.471,Accelerate,1
8.489,Accelerate,1
8.506,Accelerate,1
8.522,Accelerate,1
8.539,Accelerate,1
8.556,Bullet Fired,1
8.556,Accelerate,1
8.572,Accelerate,1
8.589,Accelerate,1
8.606,Accelerate,1
8.622,Accelerate,1
8.640,Accelerate,1
8.656,Accelerate,1
8.672,Accelerate,1
8.689,Accelerate,1
8.705,Accelerate,1
8.722,Bullet Missed,1
8.722,Accelerate,1
8.739,Accelerate,1
8.756,Accelerate,1
8.772,Accelerate,1
8.789,Accelerate,1
8.806,Accelerate,1
8.822,Accelerate,1
8.839,Accelerate,1
8.855,Accelerate,1
8.872,Accelerate,1
8.889,Accelerate,1
8.906,Accelerate,1
8.922,Accelerate,1
8.939,Accelerate,1
8.956,Accelerate,1
8.972,Accelerate,1
8.989,Accelerate,1
